//0																					
//Oxygen, 1.11
//Nitrate, 1, 0.93, 1, 0
//Nitrate, 9, 0.93, 0, 3
//Nitrate, 40, 0.93, 0, 1
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		851.1	0	4.9279	0	34.6511	0	27.357	0	27.53	0	8.68	0	45.20	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		800.81	0	5.1303	0	34.6238	0	27.311	0	23.75	0	7.52	0	44.87	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		751.61	0	5.4149	0	34.5791	0	27.239	0	22.31	0	7.11	0	44.17	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		701.18	0	5.5962	0	34.5593	0	27.2	0	20.20	0	6.47	0	43.56	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		651.3	0	5.8226	0	34.4735	0	27.101	0	24.53	0	7.89	0	42.40	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		600.79	0	6.1001	0	34.3651	0	26.975	0	45.62	0	14.76	0	40.15	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		551.35	0	6.8879	0	34.3333	0	26.843	0	70.15	0	23.11	0	36.29	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		500.59	0	7.8941	0	34.3624	0	26.722	0	84.58	0	28.52	0	32.59	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		451.48	0	8.3102	0	34.3055	0	26.612	0	117.55	0	40.00	0	28.60	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		401.07	0	9.3802	0	34.3037	0	26.442	0	171.61	0	59.81	0	22.15	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		381.11	0	9.9963	0	34.3288	0	26.361	0	183.82	0	64.95	0	19.68	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		361.62	0	10.4877	0	34.3528	0	26.297	0	193.03	0	68.95	0	17.99	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		351.49	0	11.0975	0	34.3847	0	26.216	0	200.13	0	72.44	0	15.94	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		341.44	0	11.3487	0	34.3984	0	26.183	0	204.46	0	74.42	0	15.14	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		331.57	0	11.5195	0	34.3996	0	26.153	0	204.46	0	74.69	0	14.81	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		320.91	0	11.9255	0	34.4068	0	26.083	0	202.46	0	74.60	0	13.95	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		310.91	0	12.1956	0	34.4178	0	26.042	0	202.13	0	74.91	0	13.31	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		301.3	0	12.5147	0	34.4343	0	25.995	0	203.46	0	75.92	0	12.24	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		291.45	0	13.0285	0	34.4646	0	25.92	0	203.57	0	76.79	0	11.10	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		281.43	0	13.672	0	34.5235	0	25.841	0	203.80	0	77.93	0	9.83	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		269.3	0	14.5709	0	34.5919	0	25.712	0	202.69	0	78.96	0	8.35	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		261.11	0	14.8825	0	34.6356	0	25.682	0	202.35	0	79.35	0	7.95	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		251.41	0	15.8736	0	34.7432	0	25.556	0	200.02	0	80.05	0	6.49	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		241.24	0	16.9567	0	34.874	0	25.418	0	198.36	0	81.14	0	5.58	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		231.18	0	17.7078	0	34.9805	0	25.33	0	198.91	0	82.61	0	4.88	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		219.64	0	18.8578	0	35.1307	0	25.174	0	201.24	0	85.49	0	3.82	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		211.44	0	19.7202	0	35.2568	0	25.061	0	200.91	0	86.79	0	3.43	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		200.9	0	20.1714	0	35.34	0	25.013	0	201.58	0	87.85	0	3.11	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		191.3	0	20.6338	0	35.4293	0	24.966	0	202.02	0	88.84	0	2.76	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		181.65	0	20.7494	0	35.4509	0	24.954	0	203.02	0	89.47	0	2.72	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		170.9	0	21.1523	0	35.5023	0	24.888	0	203.13	0	90.21	0	2.27	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		160.99	0	21.4434	0	35.5187	0	24.822	0	205.24	0	91.63	0	1.75	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		151.75	0	21.7369	0	35.5225	0	24.744	0	207.13	0	92.96	0	1.44	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		139.74	0	22.3743	0	35.5536	0	24.59	0	211.68	0	96.10	0	1.30	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		131.29	0	22.7452	0	35.5755	0	24.502	0	213.56	0	97.61	0	1.25	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		121.15	0	22.866	0	35.5798	0	24.471	0	216.23	0	99.04	0	1.30	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		110.95	0	22.9811	0	35.5807	0	24.439	0	218.78	0	100.41	0	1.32	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		101.02	0	22.9922	0	35.5738	0	24.429	0	219.67	0	100.84	0	1.20	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		96.25	0	22.9923	0	35.5739	0	24.429	0	219.89	0	100.94	0	1.28	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		91.31	0	22.9922	0	35.5734	0	24.429	0	220.11	0	101.04	0	1.38	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		86.57	0	22.9924	0	35.5725	0	24.428	0	220.00	0	100.99	0	1.35	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		80.97	0	22.9912	0	35.5727	0	24.429	0	220.11	0	101.04	0	1.37	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		76.27	0	22.9908	0	35.5725	0	24.429	0	220.34	0	101.14	0	1.32	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		71.6	0	22.9904	0	35.5721	0	24.428	0	220.22	0	101.09	0	1.20	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		66.43	0	22.9938	0	35.567	0	24.423	0	220.34	0	101.14	0	1.25	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		60.99	0	22.9942	0	35.565	0	24.421	0	220.56	0	101.24	0	1.18	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		56.18	0	22.9927	0	35.5654	0	24.422	0	220.67	0	101.29	0	1.15	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		51.02	0	22.9947	0	35.5653	0	24.421	0	220.67	0	101.29	0	1.16	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		45.87	0	22.9945	0	35.5655	0	24.422	0	220.67	0	101.29	0	1.04	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		41.65	0	22.9909	0	35.5654	0	24.423	0	220.67	0	101.29	0	1.25	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		36.13	0	22.9897	0	35.5651	0	24.423	0	220.56	0	101.23	0	1.06	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		31.5	0	22.986	0	35.5652	0	24.424	0	220.67	0	101.28	0	1.09	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		25.98	0	22.9868	0	35.565	0	24.423	0	220.67	0	101.28	0	1.30	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		21.46	0	22.9859	0	35.5646	0	24.423	0	220.67	0	101.28	0	1.10	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		16.58	0	22.9837	0	35.5651	0	24.424	0	220.67	0	101.28	0	1.09	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		10.8	0	22.9819	0	35.5657	0	24.425	0	220.78	0	101.32	0	0.94	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821		7.26	0	22.9803	0	35.5656	0	24.426	0	220.78	0	101.32	0	1.04	0
8497Hawaii	1	C	2/15/2013	14:53	202.106	22.821															
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		951.67	0	4.6349	0	34.6883	0	27.422	0	32.08	0	10.05	0	43.99	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		900.79	0	4.8174	0	34.6682	0	27.385	0	29.53	0	9.29	0	43.85	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		851.04	0	4.9641	0	34.6465	0	27.349	0	26.42	0	8.34	0	43.72	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		801.35	0	5.1338	0	34.6192	0	27.306	0	24.42	0	7.74	0	43.44	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		751.33	0	5.3627	0	34.6017	0	27.264	0	20.20	0	6.43	0	43.16	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		701.09	0	5.5426	0	34.5635	0	27.21	0	22.09	0	7.06	0	42.45	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		650.57	0	5.7432	0	34.5261	0	27.154	0	21.09	0	6.77	0	41.80	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		600.68	0	5.7219	0	34.4284	0	27.076	0	28.86	0	9.26	0	40.95	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		551.38	0	6.2041	0	34.3447	0	26.945	0	48.95	0	15.88	0	38.12	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		501.63	0	7.3025	0	34.3198	0	26.773	0	83.03	0	27.62	0	33.17	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		450.84	0	8.2047	0	34.3382	0	26.656	0	101.57	0	34.49	0	29.24	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		398.6	0	9.4685	0	34.3083	0	26.432	0	174.60	0	60.97	0	20.87	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		381.12	0	10.2455	0	34.3422	0	26.33	0	187.70	0	66.69	0	17.66	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		361.63	0	11.002	0	34.3754	0	26.226	0	197.14	0	71.21	0	15.00	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		351.02	0	11.2895	0	34.3944	0	26.19	0	203.13	0	73.84	0	14.17	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		341.3	0	11.6305	0	34.4003	0	26.133	0	202.80	0	74.26	0	13.60	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		331.58	0	12.124	0	34.4152	0	26.053	0	203.35	0	75.25	0	12.06	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		321.49	0	12.9523	0	34.4646	0	25.935	0	202.80	0	76.37	0	10.48	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		310.38	0	13.5515	0	34.5097	0	25.854	0	202.69	0	77.30	0	9.15	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		301.32	0	13.7813	0	34.5345	0	25.828	0	204.02	0	78.19	0	8.62	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		290.92	0	14.1429	0	34.5649	0	25.779	0	203.69	0	78.65	0	8.05	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		281.41	0	14.8348	0	34.6257	0	25.684	0	201.69	0	79.01	0	6.96	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		271.26	0	16.2366	0	34.7828	0	25.507	0	198.25	0	79.92	0	5.25	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		261.72	0	16.3585	0	34.8025	0	25.496	0	199.25	0	80.53	0	5.14	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		251.5	0	16.9236	0	34.8725	0	25.425	0	198.25	0	81.04	0	4.52	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		241.46	0	17.6482	0	34.9803	0	25.344	0	198.36	0	82.28	0	3.98	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		231.33	0	17.7854	0	35.0028	0	25.33	0	198.69	0	82.65	0	4.00	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		221.65	0	18.4454	0	35.1033	0	25.254	0	198.80	0	83.79	0	3.33	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		211.65	0	19.2549	0	35.2384	0	25.165	0	199.69	0	85.51	0	2.63	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		200.74	0	19.5069	0	35.2831	0	25.138	0	201.69	0	86.80	0	2.56	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		190.99	0	20.1808	0	35.3824	0	25.047	0	200.91	0	87.60	0	2.11	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		181.25	0	20.5255	0	35.4091	0	24.978	0	202.02	0	88.65	0	1.90	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		171.27	0	20.7217	0	35.4293	0	24.943	0	202.02	0	88.98	0	1.81	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		160.7	0	21.2002	0	35.4824	0	24.858	0	203.69	0	90.52	0	1.19	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		151.41	0	21.5512	0	35.4954	0	24.772	0	206.13	0	92.19	0	0.82	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		141.08	0	22.3205	0	35.5394	0	24.593	0	208.90	0	94.75	0	0.44	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		131.61	0	22.8267	0	35.5732	0	24.477	0	215.34	0	98.56	0	0.42	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		120.92	0	22.9331	0	35.5825	0	24.454	0	219.11	0	100.48	0	0.38	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		111.67	0	22.9351	0	35.5829	0	24.454	0	219.78	0	100.79	0	0.43	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		101.33	0	22.9412	0	35.5817	0	24.451	0	220.11	0	100.95	0	0.58	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		96.69	0	22.94	0	35.582	0	24.452	0	220.11	0	100.95	0	0.48	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		91.78	0	22.9396	0	35.5819	0	24.452	0	220.22	0	101.00	0	0.47	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		86.23	0	22.9329	0	35.582	0	24.454	0	220.34	0	101.04	0	0.57	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		81.53	0	22.933	0	35.5825	0	24.454	0	220.34	0	101.04	0	0.48	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		76.84	0	22.9347	0	35.5821	0	24.453	0	220.45	0	101.10	0	0.58	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		71.41	0	22.9353	0	35.5818	0	24.453	0	220.34	0	101.05	0	0.59	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		66.67	0	22.9332	0	35.5819	0	24.453	0	220.34	0	101.04	0	0.34	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		61.39	0	22.9326	0	35.582	0	24.454	0	220.45	0	101.09	0	0.54	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		56.29	0	22.9308	0	35.5822	0	24.454	0	220.56	0	101.14	0	0.43	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		51.6	0	22.9305	0	35.5818	0	24.454	0	220.56	0	101.14	0	0.44	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		46.78	0	22.929	0	35.582	0	24.455	0	220.56	0	101.14	0	0.63	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		41.33	0	22.9282	0	35.5821	0	24.455	0	220.67	0	101.19	0	0.42	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		36.35	0	22.9265	0	35.5819	0	24.455	0	220.67	0	101.18	0	0.34	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		30.94	0	22.9254	0	35.5817	0	24.456	0	220.67	0	101.18	0	0.35	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		25.95	0	22.925	0	35.582	0	24.456	0	220.67	0	101.18	0	0.34	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		21.35	0	22.9232	0	35.5824	0	24.457	0	220.67	0	101.18	0	0.37	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		16.69	0	22.924	0	35.5825	0	24.457	0	220.78	0	101.23	0	0.46	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		10.99	0	22.923	0	35.5821	0	24.457	0	220.78	0	101.23	0	0.43	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853		7.37	0	22.9235	0	35.5817	0	24.456	0	220.89	0	101.28	0	0.39	0
8497Hawaii	2	C	2/16/2013	18:38	202.14	22.853															
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		999.7	0	4.4238	0	34.7084	0	27.463	0	34.19	0	10.65	0	43.06	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		951.47	0	4.5803	0	34.6933	0	27.433	0	32.75	0	10.24	0	42.98	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		900.7	0	4.7124	0	34.6749	0	27.402	0	31.41	0	9.85	0	42.81	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		851.54	0	4.8613	0	34.6623	0	27.375	0	28.31	0	8.91	0	42.86	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		801.42	0	5.0526	0	34.6328	0	27.327	0	25.09	0	7.93	0	42.65	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		751.18	0	5.2074	0	34.6048	0	27.286	0	22.87	0	7.26	0	42.43	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		701.27	0	5.5342	0	34.5813	0	27.226	0	17.87	0	5.71	0	41.76	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		651.5	0	5.7825	0	34.52	0	27.144	0	20.87	0	6.71	0	40.66	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		600.98	0	5.9721	0	34.3792	0	27.004	0	39.52	0	12.75	0	38.81	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		551.11	0	7.0807	0	34.3171	0	26.802	0	79.25	0	26.23	0	33.04	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		501.7	0	8.1132	0	34.3533	0	26.682	0	92.91	0	31.49	0	29.35	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		451.44	0	8.7841	0	34.2919	0	26.528	0	153.29	0	52.72	0	23.04	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		400.58	0	10.3336	0	34.3453	0	26.318	0	189.81	0	67.57	0	16.58	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		380.96	0	11.1367	0	34.3844	0	26.209	0	198.47	0	71.90	0	13.65	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		361.2	0	11.4846	0	34.3946	0	26.155	0	203.24	0	74.19	0	12.86	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		351.08	0	11.7898	0	34.3968	0	26.1	0	201.91	0	74.18	0	12.25	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		341.22	0	12.1347	0	34.4067	0	26.044	0	201.35	0	74.52	0	11.47	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		331.7	0	12.5948	0	34.4505	0	25.993	0	203.35	0	76.01	0	10.29	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		321.26	0	13.047	0	34.4824	0	25.931	0	204.35	0	77.12	0	9.39	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		310.92	0	13.742	0	34.5298	0	25.832	0	203.69	0	78.00	0	7.96	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		301.24	0	14.3018	0	34.5737	0	25.753	0	202.46	0	78.44	0	6.96	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		291.37	0	14.9651	0	34.6313	0	25.661	0	200.47	0	78.74	0	5.83	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		281.05	0	15.778	0	34.7325	0	25.568	0	199.80	0	79.80	0	4.85	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		271.76	0	16.6864	0	34.8397	0	25.452	0	198.14	0	80.61	0	3.80	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		261.16	0	17.2218	0	34.9139	0	25.39	0	198.25	0	81.53	0	3.67	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		251.31	0	18.134	0	35.0458	0	25.282	0	199.25	0	83.45	0	3.00	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		241.73	0	18.6215	0	35.1217	0	25.226	0	200.13	0	84.64	0	2.49	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		231.7	0	19.7906	0	35.3151	0	25.092	0	199.47	0	86.31	0	1.46	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		221.68	0	20.0079	0	35.3584	0	25.072	0	201.58	0	87.59	0	1.62	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		211.08	0	20.6689	0	35.442	0	24.968	0	200.91	0	88.41	0	1.29	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		200.9	0	20.799	0	35.4541	0	24.943	0	201.58	0	88.92	0	1.14	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		190.51	0	21.0407	0	35.4752	0	24.895	0	202.58	0	89.76	0	1.03	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		180.85	0	21.3734	0	35.4935	0	24.82	0	203.80	0	90.86	0	0.25	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		171.4	0	21.6415	0	35.5024	0	24.753	0	206.13	0	92.34	0	-0.01	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		160.73	0	22.7874	0	35.5701	0	24.486	0	212.68	0	97.27	0	-0.25	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		151.04	0	22.8398	0	35.5806	0	24.479	0	218.34	0	99.96	0	-0.08	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		141.55	0	22.8419	0	35.5812	0	24.479	0	219.45	0	100.47	0	-0.31	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		131.14	0	22.8406	0	35.5818	0	24.48	0	219.56	0	100.52	0	-0.11	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		121.31	0	22.85	0	35.5827	0	24.478	0	220.11	0	100.79	0	-0.12	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		111.31	0	22.849	0	35.5827	0	24.479	0	220.22	0	100.84	0	-0.12	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		101.24	0	22.8499	0	35.5819	0	24.478	0	220.34	0	100.89	0	-0.13	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		95.96	0	22.8484	0	35.5823	0	24.478	0	220.45	0	100.94	0	-0.05	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		90.92	0	22.8471	0	35.5823	0	24.479	0	220.45	0	100.94	0	-0.22	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		85.82	0	22.8501	0	35.5825	0	24.478	0	220.56	0	101.00	0	-0.28	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		81.65	0	22.8498	0	35.5821	0	24.478	0	220.56	0	101.00	0	-0.18	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		76.42	0	22.8506	0	35.5819	0	24.477	0	220.78	0	101.10	0	-0.16	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		71.21	0	22.8515	0	35.5823	0	24.478	0	220.67	0	101.05	0	-0.02	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		66.61	0	22.8525	0	35.5825	0	24.477	0	220.78	0	101.10	0	-0.18	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		61.1	0	22.8547	0	35.5825	0	24.477	0	220.89	0	101.16	0	-0.12	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		56.63	0	22.8531	0	35.5831	0	24.478	0	220.89	0	101.16	0	0.01	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		51.15	0	22.8562	0	35.5828	0	24.477	0	220.89	0	101.16	0	-0.15	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		46.13	0	22.857	0	35.583	0	24.477	0	221.00	0	101.21	0	-0.05	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		41.61	0	22.8542	0	35.5833	0	24.478	0	221.11	0	101.26	0	0.04	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		36.21	0	22.8523	0	35.5834	0	24.478	0	221.11	0	101.26	0	-0.08	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		31.48	0	22.8549	0	35.5831	0	24.477	0	221.22	0	101.31	0	-0.09	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		26.51	0	22.8505	0	35.5829	0	24.478	0	221.11	0	101.25	0	-0.12	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		21.71	0	22.8562	0	35.5831	0	24.477	0	221.33	0	101.36	0	-0.13	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		16.39	0	22.856	0	35.5832	0	24.477	0	221.45	0	101.41	0	-0.20	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		11.34	0	22.8506	0	35.5832	0	24.479	0	221.33	0	101.35	0	-0.18	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892		7.66	0	22.8551	0	35.583	0	24.477	0	221.33	0	101.36	0	-0.08	0
8497Hawaii	4	C	2/19/2013	2:03	202.152	22.892															
8497Hawaii	5	C	2/20/2013	4:58	202.19	22.888		999.5	0	4.5205	0	34.7005	0	27.446	0	33.41	0	10.43	0	42.77	0
8497Hawaii	5	C	2/20/2013	4:58	202.19	22.888		950.67	0	4.6558	0	34.6836	0	27.416	0	32.08	0	10.05	0	42.60	0
8497Hawaii	5	C	2/20/2013	4:58	202.19	22.888		900.71	0	4.8047	0	34.6591	0	27.379	0	30.75	0	9.67	0	42.23	0
8497Hawaii	5	C	2/20/2013	4:58	202.19	22.888		851.46	0	5.0451	0	34.6372	0	27.332	0	25.86	0	8.18	0	42.32	0
8497Hawaii	5	C	2/20/2013	4:58	202.19	22.888		800.76	0	5.1793	0	34.614	0	27.297	0	22.64	0	7.18	0	42.38	0
8497Hawaii	5	C	2/20/2013	4:58	202.19	22.888		750.91	0	5.429	0	34.5937	0	27.249	0	19.43	0	6.20	0	41.72	0
