//0
//Oxygen, 1.045
//Nitrate, 1,1,-2.24,0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		268.00	0	3.4200	0	34.1140	0	27.139	0	272.64	0	82.57	0		8	0.01	0	0.000114	0	1.45	0	25.1546	8	23.4235	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		266.00	0	3.4330	0	34.1140	0	27.138	0	272.33	0	82.50	0		8	0.01	0	0.000117	0	1.48	0	25.1523	8	23.4216	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		264.00	0	3.4310	0	34.1130	0	27.137	0	272.43	0	82.52	0		8	0.01	0	0.000126	0	1.51	0	25.1512	8	23.4206	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		262.00	0	3.4290	0	34.1130	0	27.137	0	272.54	0	82.55	0	28.74	0	0.01	0	0.000117	0	1.48	0	25.1476	8	23.4172	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		260.00	0	3.4290	0	34.1120	0	27.136	0	272.75	0	82.61	0		8	0.01	0	0.000116	0	1.47	0	25.1452	8	23.4149	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		257.90	0	3.4270	0	34.1110	0	27.136	0	273.06	0	82.70	0		8	0.01	0	0.000119	0	1.46	0	25.1442	8	23.4139	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		255.90	0	3.4280	0	34.1090	0	27.134	0	273.48	0	82.83	0		8	0.01	0	0.000117	0	1.49	0	25.1430	8	23.4128	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		254.00	0	3.4350	0	34.1060	0	27.131	0	274.00	0	83.00	0		8	0.01	0	0.000116	0	1.47	0	25.1404	8	23.4104	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		252.00	0	3.4490	0	34.1070	0	27.131	0	274.31	0	83.13	0	28.54	0	0.02	0	0.000116	0	1.44	0	25.1376	8	23.4079	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		250.00	0	3.4650	0	34.1080	0	27.130	0	274.42	0	83.19	0		8	0.01	0	0.000115	0	1.44	0	25.1338	8	23.4045	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		248.00	0	3.4800	0	34.1090	0	27.129	0	274.52	0	83.26	0		8	0.01	0	0.000118	0	1.46	0	25.1318	8	23.4029	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		246.00	0	3.4850	0	34.1090	0	27.129	0	274.63	0	83.30	0		8	0.01	0	0.000119	0	1.45	0	25.1284	8	23.3998	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		244.00	0	3.4930	0	34.1090	0	27.128	0	274.52	0	83.28	0		8	0.01	0	0.000117	0	1.45	0	25.1264	8	23.3980	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		242.00	0	3.4980	0	34.1090	0	27.127	0	274.52	0	83.29	0	28.54	0	0.01	0	0.000128	0	1.45	0	25.1244	8	23.3962	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		240.00	0	3.5090	0	34.1090	0	27.126	0	274.52	0	83.32	0		8	0.01	0	0.000115	0	1.46	0	25.1225	8	23.3945	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		238.00	0	3.5170	0	34.1090	0	27.126	0	274.52	0	83.33	0		8	0.01	0	0.000115	0	1.48	0	25.1186	8	23.3910	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		236.00	0	3.5400	0	34.1080	0	27.123	0	274.52	0	83.38	0		8	0.01	0	0.000114	0	1.44	0	25.1160	8	23.3888	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		234.00	0	3.5540	0	34.1060	0	27.120	0	274.84	0	83.50	0		8	0.01	0	0.000115	0	1.43	0	25.1138	8	23.3870	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		232.00	0	3.5640	0	34.1070	0	27.119	0	275.15	0	83.62	0	28.24	0	0.01	0	0.000116	0	1.46	0	25.1093	8	23.3830	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		230.00	0	3.5600	0	34.1060	0	27.119	0	275.46	0	83.70	0		8	0.01	0	0.000116	0	1.45	0	25.1073	8	23.3810	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		228.00	0	3.5470	0	34.1040	0	27.119	0	275.88	0	83.80	0		8	0.01	0	0.000115	0	1.43	0	25.1072	8	23.3807	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		226.00	0	3.5590	0	34.1030	0	27.117	0	276.30	0	83.95	0		8	0.01	0	0.000117	0	1.47	0	25.1055	8	23.3792	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		224.00	0	3.5580	0	34.1010	0	27.115	0	276.72	0	84.08	0		8	0.02	0	0.000117	0	1.43	0	25.1005	8	23.3746	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		222.00	0	3.5070	0	34.0910	0	27.112	0	277.66	0	84.25	0		8	0.02	0	0.000115	0	1.42	0	25.0998	8	23.3734	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		220.00	0	3.4700	0	34.0840	0	27.110	0	278.70	0	84.49	0	28.24	0	0.06	0	0.000119	0	1.43	0	25.1015	8	23.3742	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		218.00	0	3.4390	0	34.0780	0	27.108	0	279.85	0	84.77	0		8	0.01	0	0.000114	0	1.43	0	25.1008	8	23.3732	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		216.00	0	3.4220	0	34.0740	0	27.107	0	280.79	0	85.02	0		8	0.01	0	0.000112	0	1.44	0	25.1001	8	23.3721	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		214.00	0	3.4340	0	34.0720	0	27.104	0	281.21	0	85.17	0		8	0.02	0	0.000116	0	1.41	0	25.0959	8	23.3683	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		212.00	0	3.4860	0	34.0710	0	27.098	0	281.42	0	85.34	0	27.94	0	0.02	0	0.000115	0	1.42	0	25.0907	8	23.3639	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		210.00	0	3.5500	0	34.0680	0	27.090	0	281.63	0	85.53	0		8	0.01	0	0.000112	0	1.42	0	25.0804	8	23.3555	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		208.00	0	3.5400	0	34.0630	0	27.087	0	282.36	0	85.73	0		8	0.02	0	0.000114	0	1.41	0	25.0754	8	23.3508	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		206.00	0	3.5670	0	34.0600	0	27.082	0	282.88	0	85.95	0		8	0.02	0	0.000113	0	1.42	0	25.0662	8	23.3426	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		204.00	0	3.6160	0	34.0590	0	27.076	0	283.09	0	86.11	0		8	0.02	0	0.000112	0	1.41	0	25.0580	8	23.3356	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		202.00	0	3.6940	0	34.0590	0	27.068	0	283.09	0	86.28	0		8	0.01	0	0.000115	0	1.40	0	25.0459	8	23.3253	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		200.00	0	3.7380	0	34.0580	0	27.063	0	283.20	0	86.40	0	27.04	0	0.02	0	0.000117	0	1.37	0	25.0339	8	23.3150	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		198.00	0	3.7700	0	34.0560	0	27.059	0	283.61	0	86.60	0		8	0.02	0	0.000117	0	1.37	0	25.0243	8	23.3066	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		196.00	0	3.7890	0	34.0540	0	27.055	0	284.03	0	86.76	0		8	0.02	0	0.000124	0	1.36	0	25.0166	8	23.2998	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		194.00	0	3.7980	0	34.0510	0	27.052	0	284.34	0	86.88	0		8	0.02	0	0.000116	0	1.39	0	25.0095	8	23.2934	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		192.00	0	3.8010	0	34.0480	0	27.049	0	284.87	0	87.04	0	26.64	0	0.03	0	0.000134	0	1.42	0	25.0021	8	23.2867	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		190.00	0	3.8060	0	34.0460	0	27.047	0	285.18	0	87.15	0		8	0.02	0	0.000117	0	1.37	0	24.9975	8	23.2824	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		188.00	0	3.8170	0	34.0410	0	27.042	0	285.60	0	87.30	0		8	0.02	0	0.000116	0	1.37	0	24.9919	8	23.2773	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		186.00	0	3.8430	0	34.0290	0	27.030	0	286.12	0	87.50	0		8	0.03	0	0.000154	0	1.36	0	24.9828	8	23.2693	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		184.00	0	3.8510	0	34.0270	0	27.027	0	287.06	0	87.81	0		8	0.02	0	0.000116	0	1.38	0	24.9737	8	23.2610	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		182.00	0	3.8570	0	34.0250	0	27.025	0	287.69	0	88.01	0	26.14	0	0.03	0	0.000114	0	1.41	0	24.9672	8	23.2551	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		180.00	0	3.8620	0	34.0180	0	27.019	0	288.21	0	88.18	0		8	0.03	0	0.000118	0	1.37	0	24.9612	8	23.2496	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		178.00	0	3.8800	0	34.0100	0	27.011	0	288.84	0	88.40	0		8	0.02	0	0.000117	0	1.37	0	24.9535	8	23.2426	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		176.00	0	3.8910	0	34.0060	0	27.007	0	289.67	0	88.68	0		8	0.03	0	0.000116	0	1.37	0	24.9457	8	23.2357	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		174.00	0	3.8960	0	34.0060	0	27.006	0	290.41	0	88.92	0		8	0.03	0	0.000117	0	1.33	0	24.9392	8	23.2297	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		172.00	0	3.9070	0	34.0010	0	27.001	0	290.93	0	89.10	0	25.64	0	0.03	0	0.000119	0	1.37	0	24.9343	8	23.2253	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		170.00	0	3.9460	0	33.9950	0	26.992	0	291.45	0	89.34	0		8	0.03	0	0.000123	0	1.35	0	24.9241	8	23.2163	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		168.00	0	3.9760	0	33.9880	0	26.984	0	291.97	0	89.56	0		8	0.04	0	0.000125	0	1.35	0	24.9172	8	23.2104	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		166.00	0	3.9950	0	33.9790	0	26.975	0	293.02	0	89.92	0		8	0.04	0	0.000117	0	1.35	0	24.9093	8	23.2033	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		164.00	0	4.0340	0	33.9780	0	26.970	0	293.96	0	90.29	0		8	0.04	0	0.000119	0	1.37	0	24.9012	8	23.1963	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		162.00	0	4.0610	0	33.9760	0	26.965	0	294.59	0	90.54	0	24.74	0	0.04	0	0.000135	0	1.35	0	24.8929	8	23.1890	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		160.00	0	4.0810	0	33.9660	0	26.955	0	295.42	0	90.84	0		8	0.05	0	0.000119	0	1.32	0	24.8857	8	23.1827	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		158.00	0	4.0800	0	33.9520	0	26.944	0	296.47	0	91.15	0		8	0.05	0	0.000130	0	1.33	0	24.8806	8	23.1780	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		156.00	0	4.0930	0	33.9430	0	26.936	0	297.72	0	91.56	0		8	0.07	0	0.000126	0	1.35	0	24.8724	8	23.1706	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		154.00	0	4.1070	0	33.9370	0	26.930	0	298.87	0	91.94	0		8	0.06	0	0.000118	0	1.31	0	24.8638	8	23.1629	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		152.00	0	4.1090	0	33.9340	0	26.927	0	299.92	0	92.26	0	24.14	0	0.06	0	0.000121	0	1.34	0	24.8579	8	23.1575	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		150.00	0	4.1130	0	33.9320	0	26.925	0	300.86	0	92.56	0		8	0.07	0	0.000122	0	1.34	0	24.8508	8	23.1509	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		148.00	0	4.1210	0	33.9300	0	26.923	0	301.38	0	92.74	0		8	0.07	0	0.000124	0	1.30	0	24.8447	8	23.1453	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		146.00	0	4.1410	0	33.9250	0	26.917	0	302.01	0	92.97	0		8	0.06	0	0.000122	0	1.33	0	24.8360	8	23.1376	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		144.00	0	4.1810	0	33.9160	0	26.905	0	302.53	0	93.22	0		8	0.09	0	0.000126	0	1.32	0	24.8257	8	23.1285	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		142.00	0	4.2060	0	33.9120	0	26.900	0	303.99	0	93.72	0	23.34	0	0.10	0	0.000126	0	1.31	0	24.8184	8	23.1221	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		140.00	0	4.2220	0	33.9100	0	26.896	0	304.83	0	94.02	0		8	0.11	0	0.000127	0	1.31	0	24.8096	8	23.1142	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		138.00	0	4.2290	0	33.9050	0	26.892	0	305.98	0	94.38	0		8	0.12	0	0.000127	0	1.31	0	24.8025	8	23.1078	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		136.00	0	4.3040	0	33.9060	0	26.884	0	306.39	0	94.69	0		8	0.14	0	0.000129	0	1.33	0	24.7915	8	23.0984	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		134.00	0	4.3300	0	33.9030	0	26.879	0	307.44	0	95.07	0		8	0.17	0	0.000131	0	1.28	0	24.7817	8	23.0900	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		132.00	0	4.3430	0	33.8990	0	26.875	0	308.17	0	95.32	0	22.74	0	0.18	0	0.000133	0	1.33	0	24.7734	8	23.0825	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		130.00	0	4.3700	0	33.8950	0	26.869	0	308.90	0	95.61	0		8	0.18	0	0.000130	0	1.30	0	24.7645	8	23.0747	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		128.00	0	4.4090	0	33.8890	0	26.860	0	309.63	0	95.92	0		8	0.22	0	0.000139	0	1.33	0	24.7561	8	23.0673	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		126.00	0	4.4570	0	33.8790	0	26.847	0	310.68	0	96.35	0		8	0.27	0	0.000145	0	1.30	0	24.7458	8	23.0585	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		124.00	0	4.5270	0	33.8680	0	26.830	0	311.51	0	96.77	0		8	0.30	0	0.000141	0	1.32	0	24.7342	8	23.0487	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		122.00	0	4.6280	0	33.8540	0	26.808	0	312.14	0	97.19	0	21.04	0	0.40	0	0.000157	0	1.29	0	24.7197	8	23.0366	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		120.00	0	4.8050	0	33.8370	0	26.775	0	312.46	0	97.69	0		8	0.48	0	0.000184	0	1.28	0	24.7028	8	23.0232	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		118.00	0	4.9500	0	33.8230	0	26.748	0	312.87	0	98.15	0		8	0.64	0	0.000226	0	1.26	0	24.6873	8	23.0111	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		116.00	0	5.0400	0	33.8150	0	26.731	0	313.40	0	98.53	0		8	0.77	0	0.000238	0	1.24	0	24.6743	8	23.0004	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		114.00	0	5.1160	0	33.8080	0	26.717	0	314.13	0	98.93	0		8	0.79	0	0.000225	0	1.24	0	24.6615	8	22.9898	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		112.00	0	5.1490	0	33.8080	0	26.713	0	314.75	0	99.21	0	19.54	0	0.84	0	0.000226	0	1.24	0	24.6523	8	22.9820	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		110.00	0	5.1660	0	33.8070	0	26.711	0	315.28	0	99.41	0		8	0.84	0	0.000263	0	1.23	0	24.6452	8	22.9757	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		108.00	0	5.1820	0	33.8070	0	26.709	0	315.59	0	99.55	0		8	0.89	0	0.000263	0	1.25	0	24.6369	8	22.9683	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		106.00	0	5.1870	0	33.8070	0	26.708	0	316.01	0	99.69	0		8	0.85	0	0.000237	0	1.21	0	24.6310	8	22.9629	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		104.00	0	5.1870	0	33.8070	0	26.708	0	316.32	0	99.79	0		8	1.13	0	0.000256	0	1.21	0	24.6266	8	22.9588	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		102.00	0	5.1880	0	33.8070	0	26.708	0	316.43	0	99.83	0	19.54	0	0.84	0	0.000234	0	1.23	0	24.6187	8	22.9516	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		100.00	0	5.1880	0	33.8070	0	26.708	0	316.64	0	99.89	0		8	0.94	0	0.000265	0	1.24	0	24.6130	8	22.9463	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		98.00	0	5.1860	0	33.8070	0	26.708	0	316.84	0	99.95	0		8	0.86	0	0.000243	0	1.24	0	24.6049	8	22.9388	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		96.00	0	5.1870	0	33.8070	0	26.708	0	316.95	0	99.99	0	19.44	0	0.84	0	0.000232	0	1.22	0	24.6000	8	22.9342	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		94.00	0	5.1870	0	33.8070	0	26.708	0	317.16	0	100.05	0		8	0.86	0	0.000224	0	1.22	0	24.5942	8	22.9289	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		92.00	0	5.1870	0	33.8070	0	26.708	0	317.16	0	100.05	0	19.64	0	0.80	0	0.000230	0	1.24	0	24.5873	8	22.9225	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		90.00	0	5.1870	0	33.8070	0	26.708	0	317.26	0	100.09	0		8	0.83	0	0.000241	0	1.23	0	24.5811	8	22.9167	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		88.00	0	5.1870	0	33.8070	0	26.708	0	317.26	0	100.09	0		8	0.90	0	0.000241	0	1.23	0	24.5759	8	22.9119	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		86.00	0	5.1880	0	33.8070	0	26.708	0	317.26	0	100.09	0	19.54	0	0.88	0	0.000244	0	1.20	0	24.5697	8	22.9062	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		84.00	0	5.1880	0	33.8070	0	26.708	0	317.37	0	100.12	0		8	0.87	0	0.000233	0	1.25	0	24.5630	8	22.8999	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		82.00	0	5.1880	0	33.8070	0	26.708	0	317.37	0	100.12	0	19.54	0	0.92	0	0.000248	0	1.23	0	24.5583	8	22.8956	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		80.00	0	5.1870	0	33.8070	0	26.708	0	317.47	0	100.15	0		8	0.95	0	0.000250	0	1.20	0	24.5521	8	22.8898	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		78.00	0	5.1880	0	33.8070	0	26.708	0	317.47	0	100.16	0		8	0.90	0	0.000240	0	1.21	0	24.5451	8	22.8833	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		76.00	0	5.1890	0	33.8070	0	26.708	0	317.58	0	100.19	0	19.54	0	0.89	0	0.000244	0	1.26	0	24.5415	8	22.8800	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		74.00	0	5.1890	0	33.8070	0	26.708	0	317.58	0	100.19	0		8	0.86	0	0.000251	0	1.24	0	24.5347	8	22.8737	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		72.00	0	5.1910	0	33.8070	0	26.708	0	317.58	0	100.20	0	19.44	0	0.87	0	0.000254	0	1.20	0	24.5290	8	22.8684	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		70.00	0	5.1900	0	33.8070	0	26.708	0	317.58	0	100.19	0		8	0.87	0	0.000228	0	1.20	0	24.5233	8	22.8632	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		67.90	0	5.1910	0	33.8070	0	26.708	0	317.58	0	100.20	0		8	0.81	0	0.000243	0	1.24	0	24.5168	8	22.8571	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		66.00	0	5.1910	0	33.8070	0	26.708	0	317.68	0	100.23	0	19.54	0	0.88	0	0.000266	0	1.20	0	24.5111	8	22.8519	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		64.00	0	5.1920	0	33.8070	0	26.708	0	317.68	0	100.23	0		8	0.93	0	0.000241	0	1.24	0	24.5033	8	22.8446	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		62.00	0	5.1930	0	33.8070	0	26.707	0	317.68	0	100.23	0	19.64	0	0.88	0	0.000256	0	1.23	0	24.4970	8	22.8389	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		60.00	0	5.1920	0	33.8070	0	26.708	0	317.68	0	100.23	0		8	0.81	0	0.000238	0	1.22	0	24.4925	8	22.8347	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		58.00	0	5.1920	0	33.8070	0	26.708	0	317.78	0	100.26	0		8	0.95	0	0.000252	0	1.22	0	24.4863	8	22.8289	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		56.00	0	5.1920	0	33.8070	0	26.708	0	317.68	0	100.23	0	19.64	0	0.88	0	0.000242	0	1.21	0	24.4805	8	22.8235	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		54.00	0	5.1950	0	33.8070	0	26.707	0	317.78	0	100.27	0		8	0.87	0	0.000249	0	1.20	0	24.4724	8	22.8160	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		52.00	0	5.1980	0	33.8070	0	26.707	0	317.68	0	100.25	0	19.54	0	0.87	0	0.000256	0	1.22	0	24.4658	8	22.8100	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		50.00	0	5.1980	0	33.8070	0	26.707	0	317.78	0	100.28	0		8	0.92	0	0.000246	0	1.24	0	24.4594	8	22.8041	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		48.00	0	5.1990	0	33.8080	0	26.708	0	317.89	0	100.31	0		8	0.78	0	0.000273	0	1.25	0	24.4536	8	22.7987	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		46.00	0	5.2010	0	33.8070	0	26.706	0	317.89	0	100.32	0	19.44	0	0.88	0	0.000234	0	1.23	0	24.4453	8	22.7910	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		44.00	0	5.2030	0	33.8080	0	26.707	0	317.78	0	100.29	0		8	0.80	0	0.000262	0	1.20	0	24.4378	8	22.7841	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		42.00	0	5.2030	0	33.8080	0	26.707	0	317.89	0	100.32	0		8	0.76	0	0.000240	0	1.23	0	24.4297	8	22.7767	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		40.00	0	5.2010	0	33.8080	0	26.707	0	317.89	0	100.32	0	19.64	0	0.80	0	0.000250	0	1.23	0	24.4239	8	22.7713	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		38.00	0	5.2010	0	33.8080	0	26.707	0	317.89	0	100.32	0		8	0.78	0	0.000246	0	1.23	0	24.4164	8	22.7643	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		36.00	0	5.2020	0	33.8080	0	26.707	0	317.89	0	100.32	0	19.54	0	0.80	0	0.000248	0	1.21	0	24.4086	8	22.7571	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		34.00	0	5.2040	0	33.8080	0	26.707	0	317.89	0	100.33	0		8	0.74	0	0.000250	0	1.24	0	24.3991	8	22.7483	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		32.00	0	5.2140	0	33.8080	0	26.706	0	317.89	0	100.35	0	19.54	0	0.68	0	0.000254	0	1.21	0	24.3898	8	22.7399	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		30.00	0	5.2150	0	33.8080	0	26.706	0	317.89	0	100.35	0		8	0.69	0	0.000241	0	1.24	0	24.3816	8	22.7323	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		28.00	0	5.2140	0	33.8080	0	26.706	0	317.99	0	100.38	0		8	0.67	0	0.000237	0	1.24	0	24.3721	8	22.7235	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		26.00	0	5.2140	0	33.8080	0	26.706	0	317.89	0	100.35	0	19.44	0	0.67	0	0.000237	0	1.25	0	24.3653	8	22.7172	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		24.00	0	5.2120	0	33.8080	0	26.706	0	317.89	0	100.35	0		8	0.55	0	0.000243	0	1.23	0	24.3603	8	22.7126	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		22.00	0	5.2120	0	33.8080	0	26.706	0	317.89	0	100.35	0	19.54	0	0.59	0	0.000236	0	1.20	0	24.3529	8	22.7058	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		20.00	0	5.2120	0	33.8080	0	26.706	0	317.89	0	100.35	0		8	0.52	0	0.000246	0	1.26	0	24.3469	8	22.7002	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		18.00	0	5.2110	0	33.8080	0	26.706	0	317.99	0	100.38	0		8	0.50	0	0.000236	0	1.17	0	24.3420	8	22.6956	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		16.00	0	5.2110	0	33.8080	0	26.706	0	317.89	0	100.34	0	19.44	0	0.42	0	0.000237	0	1.22	0	24.3345	8	22.6886	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		14.00	0	5.2100	0	33.8080	0	26.706	0	317.89	0	100.34	0		8	0.37	0	0.000246	0	1.18	0	24.3283	8	22.6829	8
0508SoOcn	2	C	12/19/2014	12:50	3.584	-48.481		12.00	0	5.2100	0	33.8080	0	26.706	0	317.89	0	100.34	0		8	0.36	0	0.000238	0	1.17	0	24.3229	8	22.6778	8
