//0																									
//Oxygen, 1.09
//Nitrate, 1,1,0,0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		999.3	0	4.4423	0	34.5414	0	27.324	0	19.08	0	5.94	0	47.03	0	0.08	0	0.000099	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		951.61	0	4.5977	0	34.5359	0	27.302	0	15.91	0	4.97	0	47.13	0	0.09	0	0.000103	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		900.61	0	4.7828	0	34.527	0	27.273	0	13.95	0	4.38	0	46.92	0	0.09	0	0.000101	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		851.59	0	5.0471	0	34.5205	0	27.236	0	10.03	0	3.17	0	47.01	0	0.09	0	0.000099	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		801.19	0	5.339	0	34.512	0	27.193	0	8.72	0	2.77	0	45.73	0	0.11	0	0.000107	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		751.34	0	5.647	0	34.5049	0	27.149	0	7.30	0	2.34	0	44.97	0	0.09	0	0.000103	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		701.09	0	6.0235	0	34.5021	0	27.098	0	5.12	0	1.66	0	43.71	0	0.09	0	0.000107	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		651.14	0	6.4883	0	34.4969	0	27.032	0	5.89	0	1.92	0	42.45	0	0.09	0	0.000109	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		601.17	0	7.062	0	34.5177	0	26.971	0	3.60	0	1.19	0	40.48	0	0.09	0	0.000105	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		550.66	0	7.4916	0	34.5257	0	26.916	0	2.40	0	0.80	0	39.61	0	0.11	0	0.000107	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		500.79	0	7.9413	0	34.5305	0	26.855	0	2.62	0	0.88	0	38.00	0	0.09	0	0.000107	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		451.02	0	8.7177	0	34.5691	0	26.769	0	2.07	0	0.71	0	37.07	0	0.1	0	0.000105	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		401.09	0	9.3079	0	34.5998	0	26.701	0	0.98	0	0.34	0	34.84	0	0.1	0	0.000109	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		381.58	0	9.5699	0	34.6181	0	26.673	0	0.87	0	0.31	0	32.70	0	0.09	0	0.000125	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		360.9	0	9.8529	0	34.6364	0	26.642	0	0.87	0	0.31	0	31.33	0	0.09	0	0.000123	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		351.54	0	9.9631	0	34.6387	0	26.625	0	0.87	0	0.31	0	29.82	0	0.09	0	0.000132	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		341.16	0	10.1134	0	34.6463	0	26.606	0	0.87	0	0.31	0	29.61	0	0.09	0	0.000136	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		330.91	0	10.2012	0	34.6531	0	26.597	0	0.87	0	0.31	0	29.56	0	0.09	0	0.000145	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		321.02	0	10.3386	0	34.6657	0	26.584	0	0.87	0	0.31	0	28.55	0	0.09	0	0.000136	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		311.63	0	10.4098	0	34.6702	0	26.576	0	0.87	0	0.31	0	28.53	0	0.09	0	0.000138	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		301.07	0	10.4732	0	34.6745	0	26.568	0	0.87	0	0.31	0	29.49	0	0.09	0	0.000136	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		291.38	0	10.5485	0	34.6809	0	26.561	0	0.87	0	0.31	0	30.15	0	0.08	0	0.000136	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		281.3	0	10.6151	0	34.6827	0	26.551	0	0.76	0	0.27	0	29.82	0	0.09	0	0.000129	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		270.94	0	10.6743	0	34.6796	0	26.538	0	0.87	0	0.31	0	30.29	0	0.08	0	0.000132	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		261.38	0	10.8235	0	34.6934	0	26.523	0	0.87	0	0.31	0	29.31	0	0.08	0	0.000134	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		251.51	0	11.0398	0	34.7039	0	26.494	0	0.76	0	0.28	0	30.30	0	0.07	0	0.000132	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		241.15	0	11.126	0	34.7149	0	26.488	0	0.87	0	0.32	0	29.09	0	0.09	0	0.000134	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		231.06	0	11.2334	0	34.722	0	26.474	0	0.76	0	0.28	0	29.23	0	0.07	0	0.000127	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		221.06	0	11.3002	0	34.7231	0	26.463	0	0.87	0	0.32	0	27.33	0	0.07	0	0.000136	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		211.39	0	11.4246	0	34.7287	0	26.446	0	0.87	0	0.32	0	27.14	0	0.09	0	0.000145	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		201.22	0	11.5593	0	34.7337	0	26.425	0	0.87	0	0.32	0	25.78	0	0.08	0	0.000142	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		191.42	0	11.7017	0	34.7382	0	26.403	0	0.76	0	0.28	0	25.22	0	0.09	0	0.000153	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		180.35	0	11.8826	0	34.7364	0	26.368	0	0.76	0	0.28	0	25.23	0	0.09	0	0.000151	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		170.56	0	12.0056	0	34.7276	0	26.338	0	0.76	0	0.28	0	24.50	0	0.16	0	0.00016	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		161.51	0	12.2427	0	34.729	0	26.294	0	0.76	0	0.28	0	21.22	0	0.19	0	0.000156	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		151.3	0	12.4687	0	34.7216	0	26.245	0	0.76	0	0.28	0	21.76	0	0.32	0	0.00018	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		140.83	0	12.8571	0	34.7373	0	26.183	0	0.76	0	0.29	0	21.47	0	0.41	0	0.00018	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		131.1	0	13.4559	0	34.6799	0	26.016	0	0.76	0	0.29	0	23.23	0	1.46	0	0.000237	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		121.53	0	13.8157	0	34.5522	0	25.836	0	3.92	0	1.51	0	26.72	0	0.27	0	0.000219	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		111.56	0	14.6387	0	34.4724	0	25.596	0	7.63	0	2.97	0	25.48	0	0.47	0	0.000136	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		101.9	0	15.6247	0	34.3878	0	25.31	0	18.20	0	7.23	0	22.61	0	0.69	0	0.00014	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		96.69	0	15.9483	0	34.2927	0	25.157	0	45.56	0	18.21	0	19.83	0	0.76	0	0.000134	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		91.47	0	15.7337	0	34.1903	0	25.119	0	63.87	0	25.41	0	16.44	0	0.79	0	0.000136	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		86.64	0	15.7903	0	34.1142	0	25.042	0	79.68	0	31.71	0	14.60	0	0.84	0	0.000134	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		81.63	0	16.788	0	33.9495	0	24.673	0	156.85	0	63.60	0	6.66	0	1.01	0	0.000145	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		76.5	0	17.8761	0	34.0045	0	24.46	0	166.77	0	69.07	0	3.68	0	1.11	0	0.000143	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		71.78	0	17.8656	0	34.0145	0	24.471	0	187.48	0	77.64	0	4.13	0	1.07	0	0.000184	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		66.84	0	20.7361	0	34.2814	0	23.958	0	207.86	0	90.96	0	1.92	0	1.22	0	0.000178	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		61.78	0	21.6274	0	34.3973	0	23.811	0	211.13	0	93.95	0	1.03	0	1.09	0	0.000162	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		56.6	0	22.5703	0	34.5177	0	23.646	0	220.62	0	99.91	0	1.66	0	0.56	0	0.000164	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		51.55	0	22.7869	0	34.491	0	23.56	0	221.60	0	100.72	0	1.15	0	0.47	0	0.00016	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		46.78	0	23.054	0	34.4606	0	23.456	0	222.47	0	101.58	0	1.00	0	0.32	0	0.000156	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		41.57	0	23.5003	0	34.4048	0	23.276	0	222.36	0	102.29	0	1.37	0	0.32	0	0.000167	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		36.38	0	23.5687	0	34.4032	0	23.255	0	222.47	0	102.46	0	1.17	0	0.27	0	0.00014	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		31.68	0	23.5873	0	34.4003	0	23.246	0	222.69	0	102.59	0	0.92	0	0.25	0	0.000149	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		26.8	0	24.1747	0	34.4034	0	23.072	0	220.73	0	102.73	0	1.24	0	0.24	0	0.000178	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		21.84	0	24.4463	0	34.4129	0	22.997	0	219.64	0	102.71	0	1.30	0	0.25	0	0.000154	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		16.46	0	24.4745	0	34.4186	0	22.993	0	219.64	0	102.76	0	1.29	0	0.21	0	0.000153	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		11.05	0	24.5267	0	34.4163	0	22.975	0	219.64	0	102.85	0	1.19	0	0.2	0	0.000149	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992		7.61	0	24.5299	0	34.4168	0	22.975	0	219.74	0	102.91	0	1.56	0	0.2	0	0.00016	0
7558ETNP	1	C	3/27/2012	0:41	236.659	13.992																			
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		997.47	0	4.4687	0	34.5426	0	27.322	0	16.57	0	5.16	0	46.39	0	0.13	0	0.000096	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		951.5	0	4.679	0	34.5384	0	27.294	0	13.41	0	4.20	0	46.61	0	0.12	0	0.000094	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		901.54	0	4.8221	0	34.5287	0	27.269	0	11.01	0	3.46	0	46.11	0	0.12	0	0.000092	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		850.71	0	5.0447	0	34.5209	0	27.236	0	9.59	0	3.03	0	45.88	0	0.12	0	0.000096	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		801.16	0	5.2922	0	34.5135	0	27.2	0	7.85	0	2.49	0	45.53	0	0.12	0	0.000096	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		751.38	0	5.5962	0	34.5066	0	27.157	0	7.30	0	2.34	0	44.47	0	0.12	0	0.000097	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		701.45	0	5.9489	0	34.502	0	27.108	0	5.34	0	1.72	0	43.28	0	0.12	0	0.000099	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		651.31	0	6.2805	0	34.4979	0	27.061	0	5.34	0	1.74	0	42.38	0	0.11	0	0.000097	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		600.97	0	6.6517	0	34.496	0	27.01	0	5.45	0	1.79	0	40.93	0	0.12	0	0.000099	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		551.46	0	7.2269	0	34.5144	0	26.945	0	3.71	0	1.23	0	39.59	0	0.12	0	0.000099	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		500.54	0	7.7032	0	34.5209	0	26.882	0	3.60	0	1.21	0	38.06	0	0.12	0	0.000101	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		450.94	0	8.3657	0	34.5509	0	26.808	0	2.18	0	0.74	0	36.93	0	0.12	0	0.000101	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		401.1	0	8.8852	0	34.5737	0	26.746	0	2.07	0	0.72	0	35.68	0	0.12	0	0.000097	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		381.19	0	9.1323	0	34.5894	0	26.72	0	1.42	0	0.49	0	35.17	0	0.12	0	0.000149	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		361.01	0	9.4275	0	34.607	0	26.687	0	0.87	0	0.30	0	32.77	0	0.12	0	0.00011	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		350.92	0	9.528	0	34.613	0	26.676	0	0.76	0	0.27	0	31.73	0	0.13	0	0.000114	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		340.88	0	9.6385	0	34.613	0	26.658	0	0.87	0	0.31	0	31.97	0	0.15	0	0.000158	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		331.09	0	9.8528	0	34.6284	0	26.635	0	0.76	0	0.27	0	29.93	0	0.13	0	0.00012	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		321.48	0	9.946	0	34.6325	0	26.623	0	0.76	0	0.27	0	29.95	0	0.13	0	0.000123	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		311.06	0	10.0651	0	34.6389	0	26.608	0	0.76	0	0.27	0	29.77	0	0.14	0	0.00012	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		301.01	0	10.2076	0	34.6453	0	26.59	0	0.76	0	0.27	0	29.71	0	0.13	0	0.00012	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		291.7	0	10.335	0	34.6523	0	26.574	0	0.76	0	0.27	0	29.44	0	0.12	0	0.000123	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		281.63	0	10.4204	0	34.6555	0	26.562	0	0.76	0	0.27	0	28.39	0	0.12	0	0.000125	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		271.49	0	10.5875	0	34.663	0	26.539	0	0.76	0	0.27	0	28.13	0	0.12	0	0.000125	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		261.43	0	10.7538	0	34.6689	0	26.515	0	0.76	0	0.27	0	27.73	0	0.12	0	0.000123	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		251.65	0	10.8364	0	34.6718	0	26.503	0	0.76	0	0.28	0	27.83	0	0.12	0	0.000121	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		241.25	0	10.946	0	34.6792	0	26.49	0	0.76	0	0.28	0	27.41	0	0.12	0	0.00012	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		231.08	0	11.0115	0	34.6774	0	26.477	0	0.76	0	0.28	0	27.98	0	0.12	0	0.000114	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		221.55	0	11.1268	0	34.6771	0	26.456	0	0.76	0	0.28	0	28.16	0	0.12	0	0.000118	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		211.57	0	11.2134	0	34.6834	0	26.446	0	0.76	0	0.28	0	27.94	0	0.12	0	0.000116	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		200.99	0	11.338	0	34.6885	0	26.428	0	0.76	0	0.28	0	27.93	0	0.12	0	0.000118	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		191.77	0	11.4843	0	34.6981	0	26.409	0	0.65	0	0.24	0	26.87	0	0.12	0	0.000131	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		181.79	0	11.6735	0	34.7081	0	26.383	0	0.65	0	0.24	0	25.32	0	0.12	0	0.00014	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		171.11	0	11.9802	0	34.7221	0	26.338	0	0.65	0	0.24	0	23.28	0	0.18	0	0.00014	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		160.92	0	12.045	0	34.7038	0	26.31	0	0.65	0	0.24	0	24.32	0	0.27	0	0.000158	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		151.38	0	12.1364	0	34.6609	0	26.257	0	1.09	0	0.40	0	25.39	0	0.19	0	0.000114	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		140.13	0	12.3239	0	34.6354	0	26.2	0	2.83	0	1.05	0	25.43	0	0.16	0	0.000114	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		131	0	12.7483	0	34.5783	0	26.071	0	5.01	0	1.88	0	24.29	0	0.2	0	0.000112	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		121.65	0	13.2054	0	34.58	0	25.982	0	8.83	0	3.34	0	24.76	0	0.25	0	0.000107	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		110.9	0	14.0924	0	34.5909	0	25.811	0	3.49	0	1.35	0	24.77	0	0.38	0	0.000143	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		101.62	0	14.5896	0	34.3872	0	25.535	0	26.16	0	10.18	0	23.68	0	0.44	0	0.000127	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		96.55	0	14.7411	0	34.2634	0	25.398	0	35.86	0	13.99	0	22.36	0	0.48	0	0.000131	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		91.91	0	15.2267	0	34.1857	0	25.227	0	53.41	0	21.03	0	16.88	0	0.57	0	0.00012	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		86.71	0	15.3338	0	34.0299	0	25.072	0	79.79	0	31.45	0	13.99	0	0.56	0	0.000121	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		81.64	0	17.2379	0	34.0104	0	24.619	0	171.35	0	70.11	0	5.05	0	0.92	0	0.000129	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		76.57	0	17.9826	0	34.0693	0	24.489	0	181.38	0	75.31	0	3.51	0	0.99	0	0.000129	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		71.76	0	18.7685	0	34.0736	0	24.296	0	190.31	0	80.20	0	2.17	0	0.97	0	0.000134	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		66.88	0	19.3948	0	34.1361	0	24.189	0	201.54	0	85.97	0	1.26	0	1.07	0	0.000149	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		61.63	0	21.5999	0	34.4034	0	23.824	0	210.92	0	93.81	0	2.70	0	1.06	0	0.000186	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		56.7	0	22.3808	0	34.472	0	23.661	0	212.44	0	95.86	0	0.92	0	0.93	0	0.000145	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		51.85	0	22.7675	0	34.4965	0	23.571	0	219.74	0	99.85	0	1.52	0	0.5	0	0.000136	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		46.38	0	22.9539	0	34.4948	0	23.515	0	221.92	0	101.17	0	1.11	0	0.37	0	0.000132	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		41.78	0	23.0767	0	34.5012	0	23.484	0	222.36	0	101.59	0	0.41	0	0.36	0	0.000145	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		36.4	0	23.149	0	34.4966	0	23.459	0	222.91	0	101.97	0	0.44	0	0.34	0	0.000131	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		31.75	0	24.41	0	34.4394	0	23.031	0	217.35	0	101.59	0	2.18	0	0.39	0	0.000184	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		26.52	0	24.4128	0	34.4392	0	23.03	0	217.46	0	101.65	0	1.30	0	0.37	0	0.000164	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		21.26	0	24.4114	0	34.4389	0	23.03	0	217.46	0	101.65	0	0.97	0	0.37	0	0.000129	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		16.72	0	24.4104	0	34.4389	0	23.031	0	217.56	0	101.69	0	1.11	0	0.35	0	0.000138	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		11.73	0	24.3987	0	34.4395	0	23.035	0	217.67	0	101.73	0	1.17	0	0.36	0	0.000164	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986		7.87	0	24.4062	0	34.4397	0	23.033	0	217.78	0	101.79	0	0.86	0	0.27	0	0.000131	0
7558ETNP	2	C	4/1/2012	6:07	236.907	13.986																			
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		998.78	0	4.3453	0	34.5457	0	27.339	0	18.75	0	5.82	0	46.06	0	0.07	0	0.000092	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		951.02	0	4.5446	0	34.5403	0	27.311	0	15.37	0	4.80	0	46.60	0	0.07	0	0.000096	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		901.09	0	4.7227	0	34.532	0	27.284	0	13.08	0	4.10	0	46.81	0	0.09	0	0.000097	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		851.26	0	4.9519	0	34.519	0	27.246	0	11.23	0	3.54	0	45.56	0	0.07	0	0.000105	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		801.21	0	5.2916	0	34.512	0	27.199	0	8.39	0	2.67	0	44.89	0	0.07	0	0.000101	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		750.77	0	5.6202	0	34.5082	0	27.155	0	6.32	0	2.02	0	44.51	0	0.07	0	0.000105	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		701.41	0	5.8808	0	34.5039	0	27.118	0	5.45	0	1.76	0	43.45	0	0.08	0	0.000105	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		651.46	0	6.237	0	34.499	0	27.068	0	5.67	0	1.84	0	42.33	0	0.08	0	0.000105	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		601.42	0	6.5526	0	34.4961	0	27.023	0	5.78	0	1.89	0	41.53	0	0.09	0	0.000103	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		550.84	0	6.9252	0	34.4984	0	26.974	0	5.45	0	1.80	0	40.25	0	0.09	0	0.000118	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		501.21	0	7.5173	0	34.5206	0	26.909	0	3.49	0	1.17	0	38.72	0	0.09	0	0.000105	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		451.45	0	8.11	0	34.541	0	26.838	0	2.07	0	0.70	0	37.36	0	0.09	0	0.000105	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		401.33	0	8.7421	0	34.5586	0	26.756	0	2.62	0	0.90	0	36.04	0	0.08	0	0.000103	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		381.5	0	8.9898	0	34.5692	0	26.726	0	2.40	0	0.83	0	35.08	0	0.09	0	0.000105	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		361.75	0	9.196	0	34.5763	0	26.699	0	2.18	0	0.76	0	34.72	0	0.09	0	0.000107	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		351.42	0	9.3241	0	34.5808	0	26.682	0	1.96	0	0.68	0	33.53	0	0.09	0	0.000103	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		341.24	0	9.4323	0	34.5868	0	26.67	0	1.74	0	0.61	0	33.75	0	0.08	0	0.000112	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		331.55	0	9.5768	0	34.5925	0	26.651	0	1.53	0	0.54	0	32.63	0	0.09	0	0.000101	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		321.73	0	9.6882	0	34.5932	0	26.633	0	1.64	0	0.57	0	32.05	0	0.09	0	0.000107	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		311	0	9.8234	0	34.6014	0	26.617	0	1.53	0	0.54	0	31.30	0	0.1	0	0.000109	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		301.23	0	10.0413	0	34.6205	0	26.597	0	1.31	0	0.46	0	31.29	0	0.1	0	0.00011	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		291.34	0	10.1629	0	34.6274	0	26.582	0	0.98	0	0.35	0	30.71	0	0.09	0	0.000109	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		281.13	0	10.2852	0	34.6294	0	26.563	0	0.98	0	0.35	0	30.70	0	0.08	0	0.000116	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		271.59	0	10.4454	0	34.6395	0	26.544	0	0.87	0	0.31	0	29.92	0	0.09	0	0.000116	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		260.94	0	10.5544	0	34.645	0	26.53	0	0.87	0	0.31	0	28.94	0	0.09	0	0.000123	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		250.96	0	10.6692	0	34.6518	0	26.516	0	0.87	0	0.31	0	28.72	0	0.09	0	0.00011	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		241.2	0	10.794	0	34.6521	0	26.494	0	0.98	0	0.35	0	28.36	0	0.09	0	0.000116	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		231.49	0	10.9211	0	34.6574	0	26.476	0	1.09	0	0.39	0	27.85	0	0.09	0	0.000112	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		221.67	0	11.0619	0	34.6646	0	26.457	0	1.09	0	0.39	0	27.35	0	0.09	0	0.000116	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		210.85	0	11.1487	0	34.6542	0	26.433	0	1.31	0	0.47	0	27.04	0	0.09	0	0.000114	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		201.45	0	11.4062	0	34.6814	0	26.409	0	1.09	0	0.40	0	26.96	0	0.09	0	0.000127	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		191.09	0	11.5426	0	34.6898	0	26.391	0	0.98	0	0.36	0	25.99	0	0.09	0	0.000129	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		181.19	0	11.6411	0	34.671	0	26.358	0	1.53	0	0.56	0	25.25	0	0.08	0	0.000114	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		171.75	0	11.9513	0	34.6943	0	26.32	0	1.20	0	0.44	0	23.43	0	0.09	0	0.000123	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		161.08	0	12.2075	0	34.6929	0	26.271	0	0.76	0	0.28	0	22.78	0	0.15	0	0.000125	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		151.71	0	12.3878	0	34.674	0	26.22	0	0.65	0	0.24	0	23.70	0	0.19	0	0.000131	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		141.48	0	12.2109	0	34.5288	0	26.132	0	7.52	0	2.79	0	25.45	0	0.09	0	0.000125	0
7558ETNP	3	C	4/6/2012	12:31	237.216	14.039		130.96	0	12.3234	0	34.4759	0	26.066	0	12.64	0	4.70	0	24.96	0	0.11	0	0.000118	0
