//0																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   551.09	0	  6.3707	0	34.1384	0	26.752	0	48.3	0	15.7	0	31.02	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   500.75	0	  7.1539	0	34.1095	0	26.62	0	68.8	0	22.8	0	27.65	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   451.17	0	  8.3031	0	34.0958	0	26.439	0	105.2	0	35.7	0	22.10	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   401.03	0	  9.4286	0	34.0883	0	26.255	0	143.3	0	49.9	0	16.57	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   380.82	0	 10.2698	0	34.1299	0	26.149	0	156.9	0	55.7	0	13.73	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   361.18	0	 10.6606	0	34.1451	0	26.093	0	166.5	0	59.6	0	12.24	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   351.30	0	 10.9578	0	34.1688	0	26.061	0	164.5	0	59.3	0	12.13	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   341.53	0	 11.1276	0	34.1732	0	26.034	0	166.1	0	60.1	0	11.34	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   331.26	0	 11.4342	0	34.1901	0	25.993	0	172.6	0	62.9	0	10.20	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   321.17	0	 11.6903	0	34.2095	0	25.962	0	178.3	0	65.3	0	09.35	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   311.68	0	 11.7963	0	34.2069	0	25.94	0	182.1	0	66.8	0	09.04	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   300.83	0	 12.1525	0	34.2122	0	25.878	0	182.6	0	67.5	0	08.16	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   291.75	0	 12.5996	0	34.2334	0	25.81	0	182.5	0	68.1	0	07.25	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   281.09	0	 13.2304	0	34.2728	0	25.719	0	182.7	0	69.1	0	05.69	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   271.27	0	 13.9482	0	34.3232	0	25.615	0	182.3	0	70.0	0	04.60	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   260.98	0	 14.2792	0	34.3449	0	25.565	0	181.5	0	70.2	0	04.06	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   251.15	0	 14.8036	0	34.4129	0	25.511	0	180.9	0	70.7	0	03.48	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   241.65	0	 15.0631	0	34.4408	0	25.479	0	182.2	0	71.6	0	03.02	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   231.14	0	 15.3546	0	34.4246	0	25.401	0	178.6	0	70.6	0	02.87	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   221.43	0	 16.0144	0	34.5089	0	25.326	0	178.7	0	71.6	0	02.04	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   210.21	0	 17.0356	0	34.6512	0	25.211	0	178.1	0	72.9	0	01.30	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   201.62	0	 17.3448	0	34.7019	0	25.18	0	177.5	0	73.1	0	01.17	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   191.63	0	 17.6808	0	34.7507	0	25.141	0	176.8	0	73.3	0	00.86	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   180.40	0	 18.1422	0	34.8195	0	25.087	0	176.8	0	74.0	0	00.67	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   171.09	0	 18.7488	0	34.8977	0	25.003	0	177.6	0	75.2	0	00.29	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   161.38	0	 19.4931	0	34.9923	0	24.894	0	177.5	0	76.2	0	-00.07	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   151.50	0	 20.0464	0	35.0641	0	24.811	0	177.0	0	76.9	0	-00.43	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   141.69	0	 20.7631	0	35.1590	0	24.7	0	178.9	0	78.7	0	-01.47	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   130.06	0	 21.6330	0	35.2869	0	24.571	0	190.2	0	85.1	0	-02.37	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   120.82	0	 22.0887	0	35.3441	0	24.492	0	196.2	0	88.5	0	-02.20	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   111.56	0	 22.2959	0	35.3566	0	24.444	0	200.3	0	90.7	0	-02.42	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		   101.56	0	 22.4224	0	35.3511	0	24.403	0	201.3	0	91.4	0	-02.49	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    95.36	0	 22.5950	0	35.3416	0	24.345	0	204.0	0	92.8	0	-02.22	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    90.96	0	 22.6639	0	35.3396	0	24.324	0	203.4	0	92.7	0	-02.28	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    86.56	0	 22.6704	0	35.3407	0	24.323	0	205.3	0	93.6	0	-02.28	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    80.92	0	 22.8358	0	35.3306	0	24.266	0	206.1	0	94.2	0	-02.18	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    75.62	0	 23.0689	0	35.3200	0	24.189	0	208.5	0	95.7	0	-02.15	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    70.87	0	 23.2151	0	35.3203	0	24.147	0	209.4	0	96.4	0	-01.89	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    66.43	0	 23.5385	0	35.3224	0	24.053	0	209.1	0	96.8	0	-01.74	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    61.56	0	 23.7924	0	35.3306	0	23.984	0	207.2	0	96.3	0	-01.82	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    56.35	0	 24.5397	0	35.3708	0	23.792	0	201.9	0	95.1	0	-01.71	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    51.71	0	 24.6375	0	35.3827	0	23.772	0	199.3	0	94.0	0	-01.87	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    46.82	0	 24.6556	0	35.3843	0	23.768	0	199.1	0	94.0	0	-01.82	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    41.48	0	 24.6569	0	35.3846	0	23.768	0	199.1	0	93.9	0	-01.84	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    36.73	0	 24.6609	0	35.3848	0	23.767	0	199.0	0	93.9	0	-01.73	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    31.71	0	 24.6615	0	35.3855	0	23.767	0	199.0	0	93.9	0	-01.83	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    26.40	0	 24.6641	0	35.3842	0	23.766	0	198.9	0	93.9	0	-01.78	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    21.73	0	 24.6797	0	35.3845	0	23.761	0	198.8	0	93.9	0	-01.85	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    16.45	0	 24.6958	0	35.3854	0	23.757	0	198.6	0	93.8	0	-01.66	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		    11.35	0	 24.7058	0	35.3859	0	23.754	0	198.5	0	93.8	0	-01.72	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844		     7.79	0	 24.7034	0	35.3853	0	23.754	0	198.5	0	93.8	0	-01.72	0
7593Hawaii	 2	C	07/10/2012	22:11	201.889	 22.844																	
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   999.67	0	  4.0505	0	34.4753	0	27.314	0	37.0	0	11.4	0	37.09	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   951.20	0	  4.2509	0	34.4631	0	27.282	0	35.4	0	11.0	0	37.03	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   901.20	0	  4.4399	0	34.4379	0	27.239	0	32.8	0	10.2	0	36.96	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   851.58	0	  4.5100	0	34.4120	0	27.21	0	31.1	0	9.7	0	37.00	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   801.49	0	  4.6955	0	34.3655	0	27.15	0	27.2	0	8.5	0	36.93	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   751.69	0	  5.0114	0	34.3166	0	27.072	0	26.7	0	8.4	0	36.28	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   701.26	0	  5.1985	0	34.2464	0	26.992	0	27.9	0	8.8	0	35.64	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   650.85	0	  5.5161	0	34.2167	0	26.928	0	33.5	0	10.7	0	34.80	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   601.71	0	  5.9687	0	34.1995	0	26.856	0	36.5	0	11.7	0	33.36	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   551.31	0	  6.4951	0	34.1320	0	26.73	0	51.2	0	16.7	0	30.83	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   501.53	0	  7.2042	0	34.1063	0	26.61	0	71.6	0	23.7	0	27.64	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   451.05	0	  8.3586	0	34.0941	0	26.429	0	109.6	0	37.3	0	22.09	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   400.95	0	  9.2787	0	34.0950	0	26.285	0	139.5	0	48.4	0	17.65	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   381.57	0	  9.8771	0	34.1110	0	26.199	0	156.8	0	55.2	0	14.73	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   361.00	0	 10.4833	0	34.1336	0	26.115	0	167.8	0	59.8	0	12.90	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   351.48	0	 10.6526	0	34.1359	0	26.087	0	170.8	0	61.2	0	12.26	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   341.03	0	 10.8365	0	34.1427	0	26.06	0	173.9	0	62.5	0	11.77	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   331.69	0	 11.1005	0	34.1488	0	26.019	0	176.5	0	63.8	0	10.93	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   319.85	0	 11.5638	0	34.1645	0	25.947	0	179.2	0	65.4	0	09.67	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   310.75	0	 12.0817	0	34.1932	0	25.875	0	180.1	0	66.5	0	08.66	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   301.66	0	 12.5768	0	34.2263	0	25.808	0	181.2	0	67.6	0	07.46	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   290.85	0	 13.0261	0	34.2578	0	25.747	0	182.6	0	68.8	0	06.43	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   280.82	0	 13.3504	0	34.2787	0	25.7	0	183.4	0	69.6	0	05.82	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   271.19	0	 13.5911	0	34.3024	0	25.671	0	183.2	0	69.8	0	05.49	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   261.19	0	 13.8305	0	34.3196	0	25.637	0	183.0	0	70.1	0	05.11	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   251.71	0	 13.9598	0	34.3258	0	25.615	0	182.1	0	69.9	0	04.98	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   239.11	0	 14.4305	0	34.3403	0	25.529	0	180.3	0	69.9	0	04.28	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   230.78	0	 14.6848	0	34.3496	0	25.483	0	180.1	0	70.2	0	03.95	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   221.53	0	 14.9986	0	34.3749	0	25.437	0	177.9	0	69.8	0	03.56	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   211.11	0	 15.6189	0	34.4524	0	25.366	0	178.2	0	70.8	0	03.01	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   201.62	0	 16.7301	0	34.6032	0	25.241	0	176.9	0	71.9	0	02.00	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   191.39	0	 17.4010	0	34.7175	0	25.18	0	177.1	0	73.0	0	01.50	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   181.04	0	 18.0858	0	34.8088	0	25.092	0	177.2	0	74.1	0	00.95	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   171.59	0	 18.6418	0	34.8810	0	25.016	0	176.7	0	74.6	0	00.95	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   159.91	0	 19.0548	0	34.9434	0	24.965	0	177.1	0	75.4	0	00.33	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   151.04	0	 19.1029	0	34.9505	0	24.958	0	178.3	0	76.0	0	00.51	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   141.58	0	 20.1737	0	35.0790	0	24.79	0	176.2	0	76.7	0	-00.31	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   131.20	0	 20.9570	0	35.1917	0	24.676	0	180.9	0	79.9	0	-01.51	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   121.22	0	 21.7517	0	35.2990	0	24.548	0	189.4	0	84.9	0	-02.06	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   111.42	0	 22.1484	0	35.3457	0	24.476	0	197.6	0	89.2	0	-01.84	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		   101.29	0	 22.5072	0	35.3413	0	24.37	0	202.7	0	92.1	0	-02.06	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    96.72	0	 22.7234	0	35.3336	0	24.301	0	205.0	0	93.5	0	-02.12	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    91.76	0	 22.8226	0	35.3309	0	24.27	0	208.3	0	95.2	0	-01.86	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    86.93	0	 23.3382	0	35.3206	0	24.111	0	208.6	0	96.2	0	-01.89	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    81.78	0	 23.7537	0	35.3297	0	23.995	0	207.6	0	96.5	0	-01.84	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    76.69	0	 24.0815	0	35.3403	0	23.906	0	205.3	0	95.9	0	-01.50	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    71.83	0	 24.5029	0	35.3706	0	23.803	0	202.3	0	95.2	0	-01.63	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    66.53	0	 24.6533	0	35.3851	0	23.77	0	199.2	0	94.0	0	-01.64	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    61.36	0	 24.6629	0	35.3864	0	23.768	0	199.1	0	94.0	0	-01.60	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    56.41	0	 24.6656	0	35.3865	0	23.767	0	199.1	0	94.0	0	-01.57	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    51.77	0	 24.6678	0	35.3873	0	23.767	0	199.0	0	94.0	0	-01.54	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    46.47	0	 24.6707	0	35.3870	0	23.766	0	199.0	0	93.9	0	-01.44	0
