//0																									
//Oxygen, 1.125
//Nitrate, 1,0,0,0
//pH, 1, -0.13,0
//pH, 2, 0.045,0
//pH, 3, 0.015,0
//pH, 5, 0,-0.077
//pH, 44, 0,0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		1598.51	0	2.6988	0	34.5427	0	27.511	0	175.61	0	52.39	0		8	7.8176	8	7.5773	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		1499.75	0	2.8067	0	34.5094	0	27.473	0	177.30	0	53.02	0		8	7.8197	8	7.5774	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		1399.11	0	2.9668	0	34.4688	0	27.424	0	181.24	0	54.40	0		8	7.8245	8	7.5808	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		1298.22	0	3.1236	0	34.4313	0	27.377	0	186.41	0	56.16	0		8	7.8322	8	7.5867	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		1199.55	0	3.3257	0	34.3915	0	27.324	0	193.39	0	58.54	0		8	7.8421	8	7.5953	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		1098.76	0	3.639	0	34.3557	0	27.261	0	201.26	0	61.38	0		8	7.8553	8	7.6084	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		999.17	0	4.0052	0	34.3207	0	27.193	0	210.04	0	64.62	0		8	7.8681	8	7.6220	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		951.34	0	4.2412	0	34.3092	0	27.157	0	213.86	0	66.17	0		8	7.8382	8	7.5962	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		901.1	0	4.5681	0	34.3109	0	27.12	0	215.21	0	67.12	0		8	7.8405	8	7.6012	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		850.67	0	4.8664	0	34.3043	0	27.08	0	219.71	0	69.01	0		8	7.8498	8	7.6123	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		801.45	0	5.1206	0	34.3037	0	27.049	0	223.20	0	70.53	0		8	7.8583	8	7.6220	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		751.52	0	5.4414	0	34.3078	0	27.012	0	225.79	0	71.90	0		8	7.8697	8	7.6353	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		701.35	0	5.7113	0	34.3036	0	26.975	0	232.43	0	74.49	0		8	7.8819	8	7.6486	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		651.7	0	6.0419	0	34.3211	0	26.947	0	235.35	0	76.02	0		8	7.8960	8	7.6645	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		601.46	0	6.2236	0	34.3142	0	26.917	0	244.80	0	79.41	0		8	7.9152	8	7.6830	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		551.62	0	6.3991	0	34.3116	0	26.891	0	254.81	0	83.00	0		8	7.9319	8	7.6991	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		501.07	0	6.7168	0	34.3417	0	26.873	0	255.04	0	83.70	0		8	7.9389	8	7.7084	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		451.16	0	6.8194	0	34.3421	0	26.859	0	258.86	0	85.16	0		8	7.9573	8	7.7250	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		401.77	0	6.9173	0	34.3352	0	26.84	0	267.86	0	88.32	0		8	7.9707	8	7.7370	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		381.11	0	7.0998	0	34.3581	0	26.833	0	268.09	0	88.78	0		8	7.9707	8	7.7390	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		361.6	0	7.1946	0	34.3713	0	26.831	0	265.95	0	88.27	0		8	7.9783	8	7.7466	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		350.66	0	7.212	0	34.3691	0	26.827	0	268.65	0	89.20	0		8	7.9767	8	7.7451	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		340.92	0	7.2982	0	34.3806	0	26.824	0	265.84	0	88.45	0		8	7.9764	8	7.7457	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		331.68	0	7.3419	0	34.3863	0	26.822	0	264.60	0	88.13	0		8	7.9785	8	7.7479	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		321.58	0	7.3387	0	34.3825	0	26.82	0	265.61	0	88.46	0		8	7.9816	8	7.7504	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		311.34	0	7.3775	0	34.3855	0	26.817	0	266.29	0	88.76	0		8	7.9830	8	7.7518	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		301.52	0	7.4106	0	34.3879	0	26.814	0	266.29	0	88.83	0		8	7.9864	8	7.7551	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		290.79	0	7.4147	0	34.386	0	26.812	0	267.75	0	89.33	0		8	7.9877	8	7.7560	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		281.06	0	7.4579	0	34.3915	0	26.81	0	268.20	0	89.57	0		8	7.9885	8	7.7571	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		270.78	0	7.5261	0	34.4015	0	26.809	0	267.30	0	89.41	0		8	7.9885	8	7.7577	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		261.46	0	7.5628	0	34.4053	0	26.806	0	266.74	0	89.30	0		8	7.9902	8	7.7594	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		251.13	0	7.5833	0	34.4062	0	26.804	0	266.63	0	89.31	0		8	7.9900	8	7.7592	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		241.16	0	7.5855	0	34.4035	0	26.802	0	266.74	0	89.35	0		8	7.9919	8	7.7606	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		231.27	0	7.6796	0	34.4157	0	26.798	0	265.61	0	89.17	0		8	7.9904	8	7.7603	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		221.42	0	7.6737	0	34.4093	0	26.794	0	265.39	0	89.08	0		8	7.9934	8	7.7626	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		211.3	0	7.7177	0	34.4136	0	26.791	0	266.18	0	89.43	0		8	7.9932	8	7.7627	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		200.82	0	7.738	0	34.4128	0	26.787	0	265.95	0	89.40	0		8	7.9947	8	7.7640	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		190.87	0	7.7496	0	34.4085	0	26.782	0	266.18	0	89.50	0		8	7.9940	8	7.7632	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		180.66	0	7.8793	0	34.4189	0	26.771	0	264.49	0	89.20	0		8	7.9937	8	7.7644	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		171.52	0	7.9262	0	34.4206	0	26.766	0	263.25	0	88.88	0		8	7.9943	8	7.7654	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		161.37	0	7.9834	0	34.4245	0	26.76	0	262.80	0	88.84	0		8	7.9931	8	7.7648	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		151.26	0	8.1245	0	34.4327	0	26.746	0	261.23	0	88.60	0		8	7.9924	8	7.7658	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		141.33	0	8.1887	0	34.4371	0	26.74	0	260.66	0	88.54	0		8	7.9937	8	7.7676	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		131.06	0	8.3756	0	34.4489	0	26.722	0	259.54	0	88.53	0		8	7.9940	8	7.7702	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		120.73	0	8.5586	0	34.4585	0	26.701	0	258.53	0	88.56	0		8	7.9962	8	7.7744	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		111.68	0	8.7837	0	34.4682	0	26.674	0	257.29	0	88.58	0		8	8.0019	8	7.7826	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		101.52	0	9.0746	0	34.4663	0	26.627	0	258.08	0	89.43	0		8	8.0141	8	7.7975	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		96.41	0	9.3529	0	34.432	0	26.554	0	261.79	0	91.26	0		8	8.0321	8	7.8179	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		91.25	0	9.8828	0	34.3736	0	26.418	0	266.06	0	93.80	0		8	8.0643	8	7.8548	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		86.28	0	10.0707	0	34.3413	0	26.359	0	275.51	0	97.51	0		8	8.0703	8	7.8629	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		81.69	0	10.0856	0	34.339	0	26.355	0	278.66	0	98.66	0		8	8.0739	8	7.8662	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		76.28	0	10.0842	0	34.3361	0	26.352	0	279.68	0	99.01	0		8	8.0744	8	7.8664	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		71.36	0	10.0855	0	34.3365	0	26.352	0	280.13	0	99.17	0		8	8.0748	8	7.8667	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		66.65	0	10.0843	0	34.3351	0	26.352	0	281.14	0	99.53	0		8	8.0759	8	7.8675	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		61.17	0	10.0879	0	34.3357	0	26.351	0	280.69	0	99.38	0		8	8.0776	8	7.8689	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		56.33	0	10.0872	0	34.3357	0	26.352	0	280.80	0	99.42	0		8	8.0782	8	7.8693	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		51.77	0	10.0852	0	34.3356	0	26.352	0	280.91	0	99.45	0		8	8.0784	8	7.8694	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		46.71	0	10.0846	0	34.3353	0	26.352	0	281.03	0	99.49	0		8	8.0799	8	7.8705	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		41.47	0	10.0804	0	34.3359	0	26.353	0	281.25	0	99.56	0		8	8.0801	8	7.8705	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		36.74	0	10.0787	0	34.336	0	26.353	0	281.48	0	99.64	0		8	8.0810	8	7.8712	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		31.44	0	10.0764	0	34.3354	0	26.353	0	281.48	0	99.63	0		8	8.0824	8	7.8722	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		26.38	0	10.0708	0	34.3336	0	26.353	0	281.59	0	99.66	0		8	8.0822	8	7.8718	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		21.66	0	10.0675	0	34.3313	0	26.351	0	281.59	0	99.65	0		8	8.0828	8	7.8721	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		16.46	0	10.0656	0	34.3306	0	26.351	0	281.59	0	99.65	0		8	8.0836	8	7.8726	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		11.55	0	10.0653	0	34.3305	0	26.351	0	281.70	0	99.68	0		8	8.0843	8	7.8731	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543		7.39	0	10.065	0	34.3308	0	26.351	0	281.70	0	99.68	0		8	8.0865	8	7.8750	8
9018SoOcn	1	C	4/13/2014	18:42	210.032	-52.543																			
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1598.74	0	2.6671	0	34.5542	0	27.523	0	174.38	0	51.98	0		8	7.8150	0	7.5707	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1499.5	0	2.7566	0	34.5238	0	27.49	0	175.95	0	52.56	0		8	7.8172	0	7.5707	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1399.69	0	2.8893	0	34.4879	0	27.447	0	178.31	0	53.43	0		8	7.8216	0	7.5733	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1298.84	0	3.0742	0	34.4427	0	27.392	0	184.28	0	55.45	0		8	7.8286	0	7.5789	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1199.67	0	3.2698	0	34.4047	0	27.34	0	190.69	0	57.65	0		8	7.8370	0	7.5861	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		1099.72	0	3.5133	0	34.3671	0	27.284	0	198.00	0	60.20	0		8	7.8479	0	7.5962	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		999.28	0	3.8627	0	34.3342	0	27.219	0	205.99	0	63.16	0		8	7.8618	0	7.6104	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		951.52	0	4.0845	0	34.3199	0	27.183	0	210.15	0	64.78	0		8	7.8628	0	7.6129	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		901.14	0	4.4035	0	34.3121	0	27.14	0	213.53	0	66.33	0		8	7.8700	0	7.6222	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		851.31	0	4.7057	0	34.3027	0	27.098	0	217.91	0	68.18	0		8	7.8780	0	7.6322	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		801.22	0	4.8243	0	34.2823	0	27.067	0	224.89	0	70.55	0		8	7.8856	0	7.6392	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		748.35	0	5.3075	0	34.2992	0	27.022	0	226.80	0	71.99	0		8	7.8963	0	7.6540	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		700.82	0	5.5328	0	34.2886	0	26.985	0	233.10	0	74.38	0		8	7.9096	0	7.6678	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		651.25	0	5.6793	0	34.28	0	26.959	0	239.85	0	76.80	0		8	7.9220	0	7.6795	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		601.37	0	5.9561	0	34.2859	0	26.929	0	246.60	0	79.48	0		8	7.9361	0	7.6947	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		551.42	0	6.1011	0	34.2773	0	26.903	0	256.39	0	82.91	0		8	7.9504	0	7.7082	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		500.98	0	6.3327	0	34.2898	0	26.882	0	262.13	0	85.23	0		8	7.9614	0	7.7198	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		451.45	0	6.5247	0	34.289	0	26.856	0	269.44	0	88.01	0		8	7.9786	0	7.7367	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		401.54	0	6.7386	0	34.3059	0	26.841	0	273.38	0	89.75	0		8	7.9891	0	7.7477	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		380.62	0	6.851	0	34.318	0	26.835	0	274.05	0	90.21	0		8	7.9925	0	7.7517	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		361.68	0	6.9391	0	34.3274	0	26.831	0	273.60	0	90.25	0		8	7.9937	0	7.7534	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		351.21	0	6.9977	0	34.3326	0	26.827	0	273.38	0	90.30	0		8	7.9951	0	7.7552	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		341.02	0	7.1045	0	34.3475	0	26.824	0	272.14	0	90.12	0		8	7.9954	0	7.7567	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		331.12	0	7.1879	0	34.3568	0	26.82	0	272.25	0	90.34	0		8	7.9974	0	7.7593	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		320.96	0	7.2004	0	34.3584	0	26.82	0	272.93	0	90.59	0		8	7.9975	0	7.7593	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		311.15	0	7.2428	0	34.361	0	26.816	0	272.93	0	90.68	0		8	7.9992	0	7.7611	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		301.32	0	7.286	0	34.365	0	26.813	0	272.59	0	90.66	0		8	7.9987	0	7.7609	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		291.59	0	7.312	0	34.3668	0	26.811	0	273.26	0	90.94	0		8	8.0024	0	7.7644	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		281.29	0	7.3739	0	34.3752	0	26.809	0	272.25	0	90.74	0		8	7.9990	0	7.7618	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		271.53	0	7.3637	0	34.372	0	26.808	0	272.36	0	90.75	0		8	8.0017	0	7.7638	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		261.32	0	7.4243	0	34.3801	0	26.806	0	271.24	0	90.51	0		8	8.0003	0	7.7631	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		251.53	0	7.4211	0	34.3773	0	26.804	0	271.91	0	90.72	0		8	8.0013	0	7.7636	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		241.24	0	7.4667	0	34.3815	0	26.801	0	271.58	0	90.71	0		8	8.0007	0	7.7634	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		231.08	0	7.5187	0	34.3866	0	26.797	0	270.23	0	90.37	0		8	8.0006	0	7.7637	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		221.78	0	7.5752	0	34.3928	0	26.794	0	269.10	0	90.11	0		8	7.9998	0	7.7634	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		211.29	0	7.5987	0	34.3927	0	26.791	0	268.99	0	90.12	0		8	7.9994	0	7.7631	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		201.25	0	7.6221	0	34.3942	0	26.789	0	268.09	0	89.87	0		8	8.0004	0	7.7639	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		191.57	0	7.6819	0	34.4006	0	26.785	0	267.53	0	89.81	0		8	8.0004	0	7.7645	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		180.87	0	7.7581	0	34.4021	0	26.775	0	266.40	0	89.59	0		8	7.9995	0	7.7644	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		171.66	0	7.7582	0	34.4007	0	26.774	0	265.61	0	89.32	0		8	7.9994	0	7.7640	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		161.39	0	8.0058	0	34.4324	0	26.764	0	261.11	0	88.32	0		8	7.9930	0	7.7613	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		151.01	0	8.0806	0	34.4355	0	26.755	0	258.86	0	87.71	0		8	7.9942	0	7.7632	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		141.22	0	8.1165	0	34.4274	0	26.743	0	258.98	0	87.81	0		8	7.9928	0	7.7621	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		131.6	0	8.0941	0	34.4069	0	26.729	0	259.43	0	87.91	0		8	7.9969	0	7.7652	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		121.61	0	8.1422	0	34.391	0	26.709	0	262.24	0	88.95	0		8	7.9989	0	7.7674	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		111.13	0	8.3875	0	34.4072	0	26.685	0	260.66	0	88.92	0		8	7.9999	0	7.7715	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		101.44	0	8.5292	0	34.3669	0	26.63	0	262.58	0	89.83	0		8	8.0118	0	7.7840	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		96.07	0	8.8988	0	34.3413	0	26.551	0	264.71	0	91.30	0		8	8.0237	0	7.8000	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		91.43	0	9.4636	0	34.3444	0	26.463	0	267.86	0	93.55	0		8	8.0495	0	7.8316	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		86.81	0	9.9269	0	34.3678	0	26.405	0	271.80	0	95.91	0		8	8.0676	0	7.8547	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		81.35	0	9.9769	0	34.3724	0	26.401	0	276.30	0	97.61	0		8	8.0704	0	7.8578	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		76.78	0	9.9901	0	34.3733	0	26.399	0	277.09	0	97.92	0		8	8.0717	0	7.8590	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		71.68	0	10.0107	0	34.3732	0	26.396	0	277.65	0	98.16	0		8	8.0748	0	7.8619	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		66.05	0	10.0151	0	34.3735	0	26.395	0	278.10	0	98.33	0		8	8.0753	0	7.8623	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		60.88	0	10.0038	0	34.3727	0	26.397	0	278.44	0	98.42	0		8	8.0757	0	7.8623	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		56.51	0	10.0033	0	34.3721	0	26.396	0	278.44	0	98.42	0		8	8.0751	0	7.8617	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		51.23	0	10.0007	0	34.373	0	26.397	0	278.55	0	98.46	0		8	8.0779	0	7.8640	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		46.24	0	10.0209	0	34.3734	0	26.394	0	278.55	0	98.50	0		8	8.0784	0	7.8646	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		41.11	0	10.0206	0	34.3732	0	26.394	0	278.89	0	98.62	0		8	8.0778	0	7.8639	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		36.8	0	10.0163	0	34.3734	0	26.395	0	279.00	0	98.65	0		8	8.0794	0	7.8651	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		31.03	0	10.0132	0	34.3732	0	26.395	0	279.00	0	98.64	0		8	8.0792	0	7.8647	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		26.29	0	10.0224	0	34.3733	0	26.394	0	279.11	0	98.70	0		8	8.0797	0	7.8652	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		21.51	0	10.0218	0	34.3733	0	26.394	0	279.23	0	98.74	0		8	8.0812	0	7.8663	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		16.47	0	10.0211	0	34.3737	0	26.394	0	279.34	0	98.78	0		8	8.0808	0	7.8658	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		11.61	0	10.0192	0	34.3735	0	26.395	0	279.34	0	98.78	0		8	8.0823	0	7.8670	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839		7.78	0	10.0139	0	34.3736	0	26.396	0	279.56	0	98.84	0		8	8.0836	0	7.8680	0
9018SoOcn	2	C	4/19/2014	1:10	210.003	-52.839																			
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1598.72	0	2.6236	0	34.5677	0	27.539	0	173.59	0	51.70	0		8	7.8082	0	7.5627	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1499.19	0	2.736	0	34.5357	0	27.501	0	174.26	0	52.03	0		8	7.8115	0	7.5639	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1398.92	0	2.849	0	34.4978	0	27.459	0	177.75	0	53.21	0		8	7.8129	0	7.5635	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1298.97	0	3.0247	0	34.4537	0	27.406	0	182.93	0	54.98	0		8	7.8204	0	7.5695	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1198.59	0	3.2142	0	34.4172	0	27.356	0	188.55	0	56.93	0		8	7.8298	0	7.5775	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		1099.78	0	3.4288	0	34.3705	0	27.296	0	197.55	0	59.94	0		8	7.8388	0	7.5855	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		999.14	0	3.7723	0	34.3368	0	27.231	0	204.86	0	62.67	0		8	7.8521	0	7.5991	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		951.27	0	3.9944	0	34.3308	0	27.202	0	207.11	0	63.70	0		8	7.8551	0	7.6033	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		901.44	0	4.2339	0	34.3226	0	27.168	0	210.04	0	64.98	0		8	7.8608	0	7.6102	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		851.44	0	4.4183	0	34.3059	0	27.134	0	215.33	0	66.91	0		8	7.8685	0	7.6182	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		801.19	0	4.7142	0	34.302	0	27.096	0	219.15	0	68.58	0		8	7.8747	0	7.6264	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		751.15	0	4.9735	0	34.2919	0	27.057	0	224.33	0	70.63	0		8	7.8843	0	7.6371	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		700.47	0	5.3772	0	34.3045	0	27.018	0	226.58	0	72.04	0		8	7.8951	0	7.6510	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		650.98	0	5.4829	0	34.2763	0	26.981	0	237.26	0	75.61	0		8	7.9114	0	7.6658	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		601.46	0	5.7148	0	34.2707	0	26.947	0	246.49	0	78.98	0		8	7.9237	0	7.6787	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		551.14	0	5.8925	0	34.256	0	26.912	0	258.98	0	83.33	0		8	7.9462	0	7.7001	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		501.13	0	6.2348	0	34.2792	0	26.887	0	261.90	0	84.96	0		8	7.9535	0	7.7101	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		450.94	0	6.5646	0	34.3054	0	26.864	0	262.35	0	85.78	0		8	7.9620	0	7.7208	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		401.21	0	6.8674	0	34.3339	0	26.846	0	263.48	0	86.77	0		8	7.9738	0	7.7343	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		380.69	0	6.9375	0	34.3395	0	26.841	0	265.28	0	87.51	0		8	7.9769	0	7.7374	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		361.49	0	6.9062	0	34.3235	0	26.832	0	271.58	0	89.51	0		8	7.9861	0	7.7448	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		350.83	0	6.9811	0	34.3317	0	26.828	0	272.59	0	90.01	0		8	7.9870	0	7.7463	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		341.47	0	7.0587	0	34.3409	0	26.825	0	272.03	0	89.99	0		8	7.9872	0	7.7473	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		330.89	0	7.112	0	34.3478	0	26.823	0	271.46	0	89.92	0		8	7.9880	0	7.7484	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		321.73	0	7.1929	0	34.3574	0	26.82	0	271.13	0	89.98	0		8	7.9892	0	7.7504	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		311.7	0	7.2449	0	34.3633	0	26.817	0	271.01	0	90.05	0		8	7.9888	0	7.7504	0
9018SoOcn	3	C	4/24/2014	7:56	210.079	-53.439		301.67	0	7.2935	0	34.3704	0	26.816	0	269.89	0	89.78	0		8	7.9890	0	7.7510	0
