//0																									
//Oxygen, 1.16
//Nitrate, 1,1,5,0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		380.66	0	5.598	0	34.2454	0	26.941	0	255.90	0	81.76	0	23.47	0	0	0	0.00017	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		361.48	0	5.5077	0	34.2146	0	26.927	0	266.57	0	84.97	0	22.98	0	0	0	0.000156	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		351.09	0	5.5313	0	34.2127	0	26.923	0	270.51	0	86.27	0	22.70	0	0	0	0.000152	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		340.94	0	5.4651	0	34.1882	0	26.911	0	275.04	0	87.56	0	22.52	0	0	0	0.000154	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		331.21	0	5.5812	0	34.1982	0	26.905	0	279.10	0	89.11	0	22.17	0	0	0	0.000152	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		321.65	0	5.8615	0	34.2356	0	26.899	0	278.86	0	89.65	0	22.20	0	0	0	0.00015	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		311.44	0	6.0256	0	34.2579	0	26.897	0	274.80	0	88.70	0	21.67	0	0	0	0.000152	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		301.56	0	6.1006	0	34.2648	0	26.892	0	272.02	0	87.96	0	21.51	0	-0.01	0	0.000156	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		290.9	0	6.1388	0	34.2627	0	26.886	0	271.79	0	87.96	0	21.12	0	0.01	0	0.000161	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		281.17	0	6.2807	0	34.2721	0	26.875	0	273.64	0	88.86	0	20.53	0	0	0	0.000161	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		271.36	0	6.4893	0	34.3032	0	26.872	0	274.46	0	89.58	0	20.05	0	0.01	0	0.000156	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		261.49	0	6.507	0	34.296	0	26.864	0	275.85	0	90.07	0	19.99	0	0.02	0	0.000161	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		249.37	0	6.846	0	34.3427	0	26.856	0	276.54	0	91.03	0	19.10	0	0.01	0	0.000167	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		241.58	0	6.8758	0	34.3391	0	26.849	0	277.12	0	91.29	0	19.03	0	0.01	0	0.000165	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		231.51	0	6.98	0	34.3497	0	26.843	0	276.08	0	91.17	0	18.98	0	0	0	0.000165	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		221.46	0	7.223	0	34.386	0	26.839	0	274.34	0	91.12	0	18.26	0	-0.01	0	0.000163	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		210.92	0	7.2669	0	34.391	0	26.837	0	274.34	0	91.22	0	18.08	0	0	0	0.000163	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		201.55	0	7.3023	0	34.3908	0	26.832	0	274.46	0	91.33	0	17.88	0	0.01	0	0.000161	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		191.26	0	7.4768	0	34.4197	0	26.831	0	275.38	0	92.02	0	17.29	0	0	0	0.000161	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		181.33	0	7.412	0	34.4006	0	26.824	0	276.66	0	92.30	0	17.54	0	0.01	0	0.000156	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		171.46	0	7.4641	0	34.4057	0	26.821	0	276.20	0	92.26	0	17.22	0	0.01	0	0.000167	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		161.67	0	7.6459	0	34.4305	0	26.815	0	276.31	0	92.70	0	16.81	0	0.01	0	0.000187	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		151.14	0	7.6974	0	34.4308	0	26.808	0	276.08	0	92.73	0	16.80	0	0.01	0	0.000163	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		141.39	0	7.7183	0	34.4269	0	26.802	0	275.96	0	92.73	0	16.65	0	0.02	0	0.00017	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		131.04	0	7.5497	0	34.3836	0	26.79	0	277.01	0	92.70	0	17.33	0	0.08	0	0.000178	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		120.89	0	7.4621	0	34.3514	0	26.776	0	277.70	0	92.73	0	17.52	0	0.1	0	0.000183	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		111.4	0	7.4731	0	34.3182	0	26.747	0	279.10	0	93.20	0	17.53	0	0.2	0	0.000203	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		100.69	0	7.4791	0	34.3138	0	26.743	0	280.02	0	93.52	0	17.49	0	0.2	0	0.000198	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		96.61	0	7.4893	0	34.3102	0	26.738	0	280.02	0	93.54	0	17.35	0	0.22	0	0.000198	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		91.28	0	7.4021	0	34.2864	0	26.731	0	281.30	0	93.76	0	17.52	0	0.3	0	0.000214	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		86.34	0	7.2699	0	34.2439	0	26.715	0	283.04	0	94.03	0	17.56	0	0.36	0	0.000231	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		81.6	0	7.3672	0	34.2426	0	26.7	0	283.97	0	94.55	0	16.95	0	0.45	0	0.000262	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		75.99	0	7.3139	0	34.2051	0	26.676	0	287.45	0	95.56	0	16.92	0	0.58	0	0.000304	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		71.58	0	7.5408	0	34.1987	0	26.638	0	288.96	0	96.56	0	16.28	0	0.75	0	0.000339	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		66.59	0	7.9932	0	34.2385	0	26.605	0	288.96	0	97.59	0	15.64	0	0.84	0	0.00037	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		61.79	0	8.1606	0	34.2329	0	26.575	0	290.81	0	98.58	0	15.12	0	0.88	0	0.000419	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		56.49	0	8.1803	0	34.2261	0	26.566	0	293.36	0	99.49	0	15.48	0	0.8	0	0.000419	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		51.32	0	8.008	0	34.1735	0	26.549	0	295.92	0	99.93	0	15.74	0	0.57	0	0.000363	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		46.28	0	8.3246	0	34.2099	0	26.531	0	295.68	0	100.59	0	15.40	0	0.6	0	0.000421	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		41.38	0	8.6006	0	34.1639	0	26.45	0	294.99	0	100.95	0	15.53	0	0.44	0	0.000352	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		36.27	0	8.9806	0	34.1598	0	26.387	0	293.71	0	101.37	0	15.46	0	0.36	0	0.000333	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		31.6	0	8.9835	0	34.1629	0	26.389	0	293.13	0	101.18	0	15.43	0	0.32	0	0.000335	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		26.51	0	9.0027	0	34.1615	0	26.385	0	292.90	0	101.14	0	15.28	0	0.28	0	0.000322	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		21.78	0	9.0005	0	34.1617	0	26.385	0	293.13	0	101.21	0	15.36	0	0.24	0	0.000333	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		16.33	0	9.0006	0	34.1613	0	26.385	0	293.48	0	101.33	0	15.38	0	0.16	0	0.000328	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		11.55	0	8.9997	0	34.1611	0	26.385	0	293.94	0	101.49	0	15.40	0	0.12	0	0.00033	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935		7.63	0	9.0005	0	34.1617	0	26.385	0	294.29	0	101.61	0	15.28	0	0.1	0	0.000368	0
6968SoOcn	1	C	3/6/2012	1:44	178.065	-49.935																			
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		501.22	0	4.3766	0	34.2046	0	27.055	0	244.30	0	75.78	0	26.33	0	-0.01	0	0.000141	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		451.67	0	4.7317	0	34.2066	0	27.016	0	252.42	0	78.97	0	24.63	0	-0.01	0	0.000143	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		398.28	0	5.1265	0	34.2099	0	26.971	0	271.21	0	85.66	0	22.98	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		380.98	0	5.1548	0	34.2131	0	26.97	0	272.25	0	86.05	0	22.84	0	-0.01	0	0.00015	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		361.09	0	5.2818	0	34.214	0	26.955	0	271.90	0	86.20	0	22.89	0	0	0	0.000159	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		351.05	0	5.3737	0	34.219	0	26.948	0	271.21	0	86.18	0	22.69	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		341.21	0	5.2587	0	34.1938	0	26.941	0	272.95	0	86.48	0	22.37	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		331.59	0	5.3453	0	34.1971	0	26.933	0	276.54	0	87.80	0	22.08	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		320.91	0	5.5924	0	34.222	0	26.923	0	274.69	0	87.74	0	21.88	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		310.76	0	5.7589	0	34.2373	0	26.914	0	272.48	0	87.39	0	21.78	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		301.57	0	5.8321	0	34.246	0	26.912	0	270.40	0	86.87	0	21.60	0	0	0	0.000152	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		290.71	0	6.064	0	34.2677	0	26.9	0	268.31	0	86.68	0	21.07	0	0	0	0.000152	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		280.91	0	6.2053	0	34.2824	0	26.893	0	267.84	0	86.83	0	20.65	0	0	0	0.00015	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		270.8	0	6.4448	0	34.3095	0	26.883	0	266.80	0	86.99	0	19.92	0	0	0	0.000159	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		261.26	0	6.7305	0	34.3505	0	26.879	0	266.92	0	87.63	0	19.16	0	0	0	0.000154	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		251.15	0	6.6951	0	34.3376	0	26.873	0	268.08	0	87.94	0	19.07	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		241.3	0	6.7067	0	34.3337	0	26.868	0	269.12	0	88.30	0	19.30	0	0.01	0	0.00017	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		231.57	0	6.7549	0	34.334	0	26.862	0	269.35	0	88.48	0	18.86	0	0	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		221.16	0	7.1305	0	34.3929	0	26.858	0	270.74	0	89.74	0	17.36	0	-0.01	0	0.000145	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		211.67	0	7.0487	0	34.3793	0	26.858	0	274.22	0	90.72	0	18.10	0	-0.01	0	0.000145	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		200.98	0	7.0027	0	34.3555	0	26.845	0	273.06	0	90.22	0	18.14	0	0.01	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		191.16	0	6.9873	0	34.3503	0	26.843	0	272.95	0	90.15	0	18.51	0	-0.01	0	0.00015	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		181.5	0	6.9228	0	34.33	0	26.835	0	272.60	0	89.89	0	18.85	0	-0.01	0	0.000156	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		170.69	0	6.9972	0	34.3289	0	26.824	0	271.21	0	89.58	0	18.53	0	0	0	0.000159	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		161.21	0	7.1001	0	34.3428	0	26.821	0	271.90	0	90.03	0	18.32	0	0	0	0.000161	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		150.87	0	7.1601	0	34.3477	0	26.816	0	272.60	0	90.39	0	18.17	0	0	0	0.000176	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		141	0	7.2611	0	34.3514	0	26.805	0	273.06	0	90.76	0	17.62	0	0.01	0	0.000172	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		131.2	0	7.4103	0	34.3524	0	26.785	0	274.46	0	91.54	0	17.36	0	0.03	0	0.000172	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		121.59	0	7.4171	0	34.3449	0	26.777	0	276.20	0	92.13	0	17.44	0	0.04	0	0.000172	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		111.53	0	7.3937	0	34.3248	0	26.764	0	278.28	0	92.76	0	17.26	0	0.07	0	0.000185	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		101.58	0	7.4772	0	34.277	0	26.713	0	280.49	0	93.64	0	16.38	0	0.17	0	0.0002	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		96.8	0	7.5982	0	34.1955	0	26.627	0	287.22	0	96.11	0	16.16	0	0.53	0	0.000293	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		91.33	0	7.6306	0	34.1923	0	26.62	0	290.58	0	97.30	0	15.96	0	0.56	0	0.000297	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		86.36	0	7.7474	0	34.1784	0	26.591	0	291.62	0	97.90	0	15.78	0	0.64	0	0.000295	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		81.45	0	7.927	0	34.185	0	26.57	0	293.13	0	98.81	0	15.52	0	0.68	0	0.000322	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		76.62	0	7.9546	0	34.1857	0	26.567	0	294.06	0	99.19	0	15.45	0	0.71	0	0.000328	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		71.83	0	8.008	0	34.1754	0	26.55	0	294.99	0	99.62	0	15.50	0	0.74	0	0.00035	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		66.81	0	8.0071	0	34.1733	0	26.549	0	295.92	0	99.93	0	15.65	0	0.77	0	0.000352	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		61.89	0	8.1005	0	34.168	0	26.53	0	295.92	0	100.14	0	15.43	0	0.73	0	0.000368	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		56.8	0	8.4971	0	34.1734	0	26.474	0	294.99	0	100.72	0	15.14	0	0.6	0	0.00039	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		51.7	0	8.749	0	34.1667	0	26.429	0	294.29	0	101.05	0	15.14	0	0.5	0	0.000326	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		46.78	0	8.8924	0	34.1558	0	26.397	0	293.71	0	101.17	0	15.05	0	0.49	0	0.000324	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		41.35	0	8.9765	0	34.1496	0	26.379	0	293.60	0	101.31	0	15.37	0	0.44	0	0.000326	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		36.62	0	9.0128	0	34.1465	0	26.371	0	293.60	0	101.39	0	15.32	0	0.42	0	0.000302	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		31.25	0	9.0141	0	34.147	0	26.371	0	293.71	0	101.44	0	15.49	0	0.39	0	0.000315	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		26.2	0	9.0139	0	34.1469	0	26.371	0	294.18	0	101.59	0	15.24	0	0.4	0	0.000311	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		21.37	0	9.0147	0	34.1463	0	26.37	0	294.29	0	101.64	0	15.34	0	0.4	0	0.000295	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		16.59	0	9.0157	0	34.1461	0	26.37	0	294.76	0	101.80	0	15.25	0	0.38	0	0.000306	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		11.32	0	9.0139	0	34.1455	0	26.37	0	295.10	0	101.91	0	15.31	0	0.38	0	0.000308	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418		7.64	0	9.0133	0	34.1462	0	26.37	0	295.34	0	101.99	0	15.36	0	0.38	0	0.000304	0
6968SoOcn	2	C	3/11/2012	4:43	179.62	-49.418																			
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		551.31	0	4.4204	0	34.1906	0	27.039	0	248.36	0	77.11	0	25.09	0	0	0	0.000139	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		501.63	0	4.6779	0	34.1936	0	27.011	0	262.62	0	82.05	0	24.00	0	0	0	0.000145	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		451.53	0	4.9249	0	34.1991	0	26.986	0	277.24	0	87.14	0	22.57	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		401.07	0	5.2685	0	34.2159	0	26.958	0	278.17	0	88.16	0	22.00	0	-0.01	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		381.53	0	5.5004	0	34.2358	0	26.946	0	272.25	0	86.78	0	22.06	0	0.01	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		361.13	0	5.6636	0	34.2331	0	26.923	0	268.42	0	85.89	0	21.80	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		351.19	0	5.9044	0	34.2615	0	26.915	0	265.76	0	85.53	0	21.34	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		339.52	0	5.9801	0	34.2666	0	26.91	0	263.78	0	85.05	0	21.31	0	0	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		330.7	0	6.1711	0	34.2836	0	26.899	0	262.28	0	84.96	0	21.01	0	-0.01	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		320.76	0	6.2893	0	34.2959	0	26.893	0	259.38	0	84.26	0	20.39	0	0	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		310.82	0	6.3632	0	34.3027	0	26.889	0	260.65	0	84.82	0	20.01	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		300.68	0	6.6002	0	34.3292	0	26.879	0	263.32	0	86.18	0	18.78	0	-0.01	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		291.65	0	6.8033	0	34.3492	0	26.867	0	266.68	0	87.71	0	18.46	0	0	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		281.17	0	6.8841	0	34.3653	0	26.87	0	269.70	0	88.87	0	17.88	0	0	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		270.73	0	6.9974	0	34.3782	0	26.864	0	271.79	0	89.80	0	17.65	0	0	0	0.000145	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		261.6	0	7.0891	0	34.3884	0	26.86	0	273.41	0	90.54	0	17.33	0	0	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		251.44	0	7.0966	0	34.3865	0	26.857	0	274.11	0	90.78	0	17.33	0	-0.01	0	0.000148	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		240.7	0	7.1209	0	34.386	0	26.854	0	274.11	0	90.83	0	17.35	0	0	0	0.00015	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		231.28	0	7.1692	0	34.3913	0	26.851	0	274.11	0	90.94	0	17.24	0	0	0	0.000152	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		220.94	0	7.1823	0	34.389	0	26.847	0	274.34	0	91.04	0	17.35	0	0.01	0	0.000156	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		210.96	0	7.1996	0	34.3821	0	26.839	0	273.88	0	90.92	0	17.41	0	0.01	0	0.000163	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		201.09	0	7.2695	0	34.3888	0	26.835	0	273.99	0	91.11	0	16.93	0	0	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		191.19	0	7.1899	0	34.3682	0	26.829	0	274.80	0	91.20	0	17.27	0	0.01	0	0.000159	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		181.23	0	7.2103	0	34.3678	0	26.826	0	275.15	0	91.36	0	17.32	0	0.01	0	0.000154	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		170.68	0	7.2601	0	34.3719	0	26.822	0	275.15	0	91.46	0	17.24	0	0.01	0	0.000159	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		161.56	0	7.3497	0	34.377	0	26.814	0	275.15	0	91.65	0	16.92	0	0.01	0	0.000163	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		150.84	0	7.4808	0	34.3855	0	26.802	0	274.57	0	91.74	0	16.68	0	0.03	0	0.000174	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		140.8	0	7.4487	0	34.377	0	26.799	0	275.50	0	91.98	0	16.89	0	0.04	0	0.00017	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		130.69	0	7.5514	0	34.382	0	26.789	0	275.15	0	92.08	0	16.40	0	0.05	0	0.000172	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		121.27	0	7.6028	0	34.381	0	26.78	0	275.50	0	92.31	0	16.35	0	0.04	0	0.000176	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		111.63	0	7.5318	0	34.342	0	26.758	0	276.31	0	92.40	0	16.62	0	0.07	0	0.000211	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		101.04	0	7.5131	0	34.3164	0	26.74	0	277.70	0	92.81	0	16.65	0	0.13	0	0.000198	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		96.74	0	7.6897	0	34.3214	0	26.718	0	277.82	0	93.23	0	16.14	0	0.19	0	0.000214	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		91.63	0	7.6479	0	34.3057	0	26.711	0	279.33	0	93.64	0	16.15	0	0.2	0	0.000211	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		86.83	0	7.6592	0	34.2814	0	26.69	0	280.84	0	94.15	0	16.07	0	0.27	0	0.000223	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		81.91	0	7.6805	0	34.1799	0	26.602	0	285.82	0	95.81	0	15.95	0	0.59	0	0.000286	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		76.2	0	7.9518	0	34.1784	0	26.561	0	290.58	0	98.01	0	15.45	0	0.73	0	0.000363	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		71.19	0	8.0968	0	34.1615	0	26.525	0	291.28	0	98.55	0	15.27	0	0.83	0	0.000346	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		66.6	0	8.3699	0	34.1598	0	26.482	0	291.39	0	99.20	0	15.00	0	0.83	0	0.000372	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		61.77	0	8.7443	0	34.1511	0	26.417	0	291.04	0	99.91	0	14.73	0	0.7	0	0.000366	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		56.42	0	8.9394	0	34.1494	0	26.385	0	290.12	0	100.03	0	14.53	0	0.66	0	0.000361	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		51.82	0	9.0012	0	34.1507	0	26.376	0	290.23	0	100.21	0	14.48	0	0.66	0	0.000346	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		46.77	0	9.0093	0	34.1512	0	26.375	0	290.58	0	100.35	0	14.64	0	0.63	0	0.000357	0
6968SoOcn	3	C	3/16/2012	8:36	181.186	-48.677		41.76	0	9.0122	0	34.1513	0	26.375	0	291.16	0	100.55	0	14.51	0	0.65	0	0.000344	0
