//0																									
//Oxygen, 1.1
//Nitrate, 1, 1, -1.2, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		1098.06	0	2.8149	0	34.402	0	27.384	0	10.67	0	3.19	0	46.23	0	0.04	0	0.000121	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		998.21	0	2.9312	0	34.375	0	27.351	0	13.97	0	4.19	0	45.76	0	0.04	0	0.000123	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		951.08	0	3.011	0	34.3572	0	27.328	0	15.73	0	4.72	0	45.54	0	0.03	0	0.000123	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		900.81	0	3.0949	0	34.3362	0	27.302	0	16.17	0	4.86	0	45.54	0	0.04	0	0.000125	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		850.94	0	3.1891	0	34.3167	0	27.277	0	17.05	0	5.14	0	45.19	0	0.05	0	0.000127	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		801.24	0	3.2676	0	34.3011	0	27.256	0	18.26	0	5.52	0	45.20	0	0.04	0	0.000135	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		751.63	0	3.3626	0	34.2797	0	27.229	0	19.14	0	5.79	0	44.89	0	0.03	0	0.000127	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		701.45	0	3.4684	0	34.2513	0	27.194	0	19.58	0	5.94	0	44.89	0	0.04	0	0.000129	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		651.24	0	3.5897	0	34.2228	0	27.158	0	21.45	0	6.53	0	44.65	0	0.04	0	0.000129	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		600.98	0	3.6962	0	34.1866	0	27.117	0	23.32	0	7.11	0	44.35	0	0.04	0	0.000129	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		551.28	0	3.8217	0	34.1511	0	27.074	0	27.39	0	8.38	0	43.84	0	0.04	0	0.000133	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		501.1	0	3.9125	0	34.1235	0	27.041	0	32.23	0	9.88	0	43.53	0	0.04	0	0.000129	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		451.17	0	3.9839	0	34.0798	0	26.998	0	38.06	0	11.68	0	43.19	0	0.04	0	0.000133	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		401.69	0	3.9488	0	34.018	0	26.951	0	45.98	0	14.10	0	42.76	0	0.03	0	0.000133	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		381.45	0	3.9406	0	33.9965	0	26.934	0	49.17	0	15.07	0	42.84	0	0.04	0	0.00014	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		361.61	0	3.9529	0	33.9726	0	26.913	0	53.46	0	16.39	0	42.37	0	0.04	0	0.00015	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		351.56	0	3.9656	0	33.9633	0	26.904	0	56.10	0	17.20	0	42.16	0	0.02	0	0.000133	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		341.65	0	3.9819	0	33.952	0	26.893	0	59.07	0	18.12	0	42.13	0	0.03	0	0.000135	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		330.93	0	3.9806	0	33.9318	0	26.877	0	63.36	0	19.43	0	41.71	0	0.04	0	0.000137	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		321.31	0	3.9655	0	33.9202	0	26.869	0	66.00	0	20.23	0	41.66	0	0.04	0	0.000137	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		310.75	0	3.955	0	33.8974	0	26.851	0	69.74	0	21.37	0	41.64	0	0.04	0	0.00015	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		301.62	0	3.9308	0	33.8846	0	26.844	0	71.72	0	21.96	0	41.27	0	0.03	0	0.000137	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		290.92	0	3.9346	0	33.8716	0	26.832	0	76.01	0	23.27	0	40.91	0	0.04	0	0.00014	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		281.36	0	3.935	0	33.8633	0	26.826	0	78.98	0	24.18	0	40.92	0	0.02	0	0.000137	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		271.51	0	3.9528	0	33.852	0	26.814	0	82.50	0	25.27	0	40.35	0	0.02	0	0.000142	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		261.14	0	3.9416	0	33.8397	0	26.806	0	86.57	0	26.51	0	40.18	0	0.04	0	0.00014	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		251.33	0	3.9611	0	33.8218	0	26.789	0	91.85	0	28.13	0	39.49	0	0.04	0	0.000142	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		241.29	0	3.9806	0	33.7988	0	26.768	0	99.22	0	30.40	0	39.14	0	0.04	0	0.000144	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		230.8	0	4.0063	0	33.7821	0	26.751	0	105.93	0	32.47	0	38.35	0	0.03	0	0.000146	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		221.3	0	4.0333	0	33.7726	0	26.74	0	111.54	0	34.21	0	37.92	0	0.03	0	0.000158	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		210.9	0	4.074	0	33.7651	0	26.729	0	116.16	0	35.66	0	37.72	0	0.04	0	0.000154	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		201.32	0	4.1478	0	33.7592	0	26.716	0	120.45	0	37.05	0	37.10	0	0.03	0	0.000152	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		191.16	0	4.2234	0	33.7495	0	26.7	0	126.61	0	39.01	0	36.32	0	0.03	0	0.00016	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		181.54	0	4.2983	0	33.7378	0	26.681	0	133.21	0	41.11	0	35.59	0	0.04	0	0.000156	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		171.36	0	4.4292	0	33.7187	0	26.651	0	142.12	0	44.00	0	34.55	0	0.04	0	0.000167	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		160.95	0	4.537	0	33.7042	0	26.626	0	150.59	0	46.74	0	33.38	0	0.04	0	0.000165	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		150.46	0	4.6477	0	33.6692	0	26.584	0	161.48	0	50.24	0	32.08	0	0.03	0	0.000175	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		140.76	0	4.7171	0	33.6078	0	26.525	0	173.69	0	54.11	0	31.04	0	0.04	0	0.000173	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		131.54	0	4.6769	0	33.3862	0	26.348	0	192.50	0	59.82	0	27.89	0	0.04	0	0.000165	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		121.82	0	5.2532	0	32.7985	0	25.794	0	252.45	0	79.24	0	20.59	0	0.12	0	0.000227	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		111.34	0	5.4336	0	32.7073	0	25.696	0	297.88	0	93.84	0	19.02	0	0.25	0	0.000229	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		101.68	0	5.4897	0	32.6929	0	25.677	0	303.93	0	95.87	0	18.80	0	0.33	0	0.00024	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		96.48	0	5.5025	0	32.6907	0	25.673	0	306.35	0	96.66	0	18.62	0	0.39	0	0.000262	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		91.74	0	5.5024	0	32.6912	0	25.674	0	307.12	0	96.90	0	18.84	0	0.4	0	0.000258	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		86.51	0	5.5034	0	32.6905	0	25.673	0	307.89	0	97.15	0	18.74	0	0.4	0	0.000262	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		81.76	0	5.5045	0	32.6894	0	25.672	0	308.44	0	97.32	0	18.75	0	0.42	0	0.000244	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		76.3	0	5.5042	0	32.6896	0	25.672	0	308.66	0	97.39	0	18.68	0	0.39	0	0.00026	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		71.43	0	5.5035	0	32.6897	0	25.672	0	308.88	0	97.46	0	18.72	0	0.43	0	0.000246	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		66.44	0	5.5031	0	32.6898	0	25.672	0	308.77	0	97.42	0	18.66	0	0.4	0	0.000269	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		61.66	0	5.5025	0	32.6898	0	25.672	0	308.99	0	97.49	0	18.67	0	0.4	0	0.000254	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		56.26	0	5.5016	0	32.69	0	25.673	0	309.21	0	97.56	0	18.66	0	0.39	0	0.000258	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		51.28	0	5.501	0	32.6888	0	25.672	0	309.21	0	97.56	0	18.53	0	0.4	0	0.00025	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		46.38	0	5.499	0	32.6893	0	25.672	0	309.43	0	97.62	0	18.48	0	0.41	0	0.000267	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		41.41	0	5.4984	0	32.6892	0	25.672	0	309.43	0	97.62	0	18.59	0	0.45	0	0.000262	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		36.58	0	5.4982	0	32.689	0	25.672	0	309.65	0	97.69	0	18.64	0	0.4	0	0.000271	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		31.56	0	5.4982	0	32.6892	0	25.672	0	309.65	0	97.69	0	18.60	0	0.4	0	0.000248	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		26.24	0	5.4972	0	32.6893	0	25.673	0	309.87	0	97.75	0	18.55	0	0.4	0	0.00025	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		21.67	0	5.4971	0	32.6888	0	25.672	0	309.76	0	97.72	0	18.67	0	0.42	0	0.000275	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		16.73	0	5.4964	0	32.6892	0	25.673	0	309.76	0	97.72	0	18.65	0	0.4	0	0.000265	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		11.28	0	5.4981	0	32.6892	0	25.672	0	309.98	0	97.79	0	18.60	0	0.4	0	0.000258	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048		7.78	0	5.4973	0	32.6892	0	25.673	0	309.87	0	97.75	0	18.61	0	0.39	0	0.000256	0
7601STNP	1	C	2/16/2012	16:43	215.024	50.048																			
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		997.55	0	2.9201	0	34.3772	0	27.354	0	13.86	0	4.15	0	44.75	0	0.03	0	0.000125	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		951.16	0	2.9839	0	34.3629	0	27.336	0	15.40	0	4.62	0	44.67	0	0.04	0	0.000125	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		900.89	0	3.0656	0	34.344	0	27.312	0	16.06	0	4.83	0	44.40	0	0.04	0	0.000123	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		850.9	0	3.1647	0	34.3214	0	27.283	0	16.72	0	5.04	0	44.19	0	0.04	0	0.000125	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		800.68	0	3.2703	0	34.3008	0	27.255	0	18.15	0	5.48	0	44.21	0	0.06	0	0.000137	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		751.44	0	3.3665	0	34.279	0	27.228	0	19.03	0	5.76	0	43.94	0	0.04	0	0.000127	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		700.63	0	3.4605	0	34.2539	0	27.197	0	19.36	0	5.87	0	44.01	0	0.04	0	0.000129	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		651.08	0	3.5819	0	34.229	0	27.164	0	21.45	0	6.53	0	43.73	0	0.04	0	0.000127	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		600.74	0	3.6847	0	34.1929	0	27.123	0	23.21	0	7.08	0	43.68	0	0.04	0	0.000127	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		551.2	0	3.8231	0	34.1545	0	27.077	0	27.28	0	8.35	0	43.23	0	0.03	0	0.000127	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		500.74	0	3.927	0	34.1119	0	27.03	0	33.33	0	10.22	0	42.62	0	0.04	0	0.000137	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		451.51	0	3.9162	0	34.0581	0	26.987	0	38.72	0	11.87	0	42.44	0	0.04	0	0.000135	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		401.19	0	3.9307	0	33.9959	0	26.935	0	47.52	0	14.56	0	42.18	0	0.03	0	0.000131	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		381.04	0	3.9517	0	33.9726	0	26.913	0	52.91	0	16.22	0	41.73	0	0.03	0	0.000148	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		361.12	0	3.9233	0	33.9469	0	26.895	0	57.42	0	17.59	0	41.84	0	0.04	0	0.000137	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		351.6	0	3.9056	0	33.9321	0	26.885	0	58.30	0	17.85	0	42.02	0	0.04	0	0.00014	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		341.19	0	3.8939	0	33.9142	0	26.872	0	59.95	0	18.34	0	41.65	0	0.03	0	0.000135	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		330.81	0	3.8862	0	33.901	0	26.862	0	63.03	0	19.28	0	41.52	0	0.02	0	0.000137	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		321.12	0	3.8868	0	33.8873	0	26.851	0	66.44	0	20.32	0	41.36	0	0.04	0	0.000146	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		311.05	0	3.8907	0	33.8692	0	26.835	0	71.50	0	21.87	0	40.75	0	0.04	0	0.00014	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		301.52	0	3.8972	0	33.8523	0	26.821	0	77.00	0	23.55	0	40.29	0	0.04	0	0.000142	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		291.36	0	3.8874	0	33.8374	0	26.81	0	82.06	0	25.09	0	40.13	0	0.04	0	0.000144	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		280.33	0	3.8782	0	33.8145	0	26.792	0	87.78	0	26.83	0	39.77	0	0.04	0	0.000146	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		270.79	0	3.8832	0	33.8009	0	26.78	0	93.17	0	28.48	0	39.32	0	0.04	0	0.000156	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		260.75	0	3.8871	0	33.7822	0	26.765	0	98.67	0	30.16	0	39.01	0	0.04	0	0.000146	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		250.86	0	3.9211	0	33.7684	0	26.749	0	103.84	0	31.76	0	38.38	0	0.04	0	0.000148	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		241.37	0	3.9765	0	33.7609	0	26.737	0	110.33	0	33.79	0	37.81	0	0.04	0	0.000156	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		231.37	0	4.0298	0	33.7536	0	26.725	0	115.72	0	35.49	0	37.21	0	0.04	0	0.000154	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		220.85	0	4.1155	0	33.7414	0	26.705	0	122.32	0	37.59	0	36.39	0	0.04	0	0.000167	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		211.59	0	4.2081	0	33.7302	0	26.686	0	128.92	0	39.70	0	35.54	0	0.04	0	0.000162	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		201.51	0	4.3346	0	33.716	0	26.659	0	137.61	0	42.50	0	34.70	0	0.04	0	0.000173	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		191.29	0	4.4387	0	33.7162	0	26.647	0	146.08	0	45.23	0	33.88	0	0.02	0	0.000167	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		181.05	0	4.4965	0	33.6611	0	26.595	0	154.66	0	47.94	0	32.95	0	0.04	0	0.000173	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		169.3	0	4.5165	0	33.552	0	26.503	0	173.03	0	53.62	0	31.35	0	0.04	0	0.000165	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		160.7	0	4.5497	0	33.511	0	26.466	0	182.82	0	56.69	0	30.40	0	0.04	0	0.000171	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		151.02	0	4.6152	0	33.4335	0	26.394	0	196.02	0	60.84	0	28.58	0	0.04	0	0.000171	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		141.55	0	4.9828	0	33.0672	0	26.049	0	238.26	0	74.43	0	23.47	0	0.06	0	0.000185	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		130.06	0	5.357	0	32.8284	0	25.805	0	270.82	0	85.23	0	19.63	0	0.14	0	0.000206	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		121.77	0	5.5626	0	32.7158	0	25.686	0	293.81	0	92.85	0	18.36	0	0.35	0	0.000269	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		111.59	0	5.5774	0	32.7054	0	25.675	0	303.93	0	96.07	0	18.27	0	0.37	0	0.000248	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		101.79	0	5.5893	0	32.6989	0	25.669	0	306.13	0	96.79	0	18.11	0	0.38	0	0.000271	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		96.42	0	5.5965	0	32.6974	0	25.666	0	307.01	0	97.09	0	18.08	0	0.44	0	0.000281	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		91.75	0	5.6044	0	32.6969	0	25.665	0	307.67	0	97.31	0	18.07	0	0.47	0	0.000256	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		86.62	0	5.6003	0	32.6974	0	25.666	0	308.00	0	97.41	0	17.97	0	0.43	0	0.000262	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		81.59	0	5.6174	0	32.6963	0	25.663	0	308.22	0	97.52	0	17.94	0	0.49	0	0.0003	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		76.82	0	5.619	0	32.6974	0	25.663	0	308.66	0	97.66	0	18.12	0	0.46	0	0.00026	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		71.43	0	5.6183	0	32.6971	0	25.663	0	308.99	0	97.76	0	18.12	0	0.48	0	0.000283	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		66.7	0	5.618	0	32.6969	0	25.663	0	309.21	0	97.83	0	17.95	0	0.46	0	0.000254	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		61.81	0	5.6148	0	32.6973	0	25.664	0	309.43	0	97.89	0	18.13	0	0.45	0	0.000285	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		56.63	0	5.6172	0	32.6977	0	25.664	0	309.32	0	97.87	0	18.03	0	0.42	0	0.000258	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		51.86	0	5.6172	0	32.6978	0	25.664	0	309.32	0	97.87	0	18.00	0	0.41	0	0.000267	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		46.8	0	5.6162	0	32.6977	0	25.664	0	309.54	0	97.93	0	18.07	0	0.4	0	0.000267	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		41.25	0	5.614	0	32.6975	0	25.664	0	309.54	0	97.93	0	17.92	0	0.4	0	0.000248	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		36.05	0	5.6141	0	32.6978	0	25.664	0	309.76	0	98.00	0	17.90	0	0.42	0	0.000265	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		31.75	0	5.6112	0	32.6978	0	25.665	0	309.76	0	97.99	0	17.95	0	0.4	0	0.000271	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		26.1	0	5.6113	0	32.6977	0	25.665	0	309.98	0	98.06	0	17.98	0	0.45	0	0.000254	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		20.98	0	5.6117	0	32.6974	0	25.664	0	309.87	0	98.03	0	17.99	0	0.44	0	0.000269	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		16.44	0	5.6097	0	32.6977	0	25.665	0	309.87	0	98.02	0	17.99	0	0.41	0	0.000285	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		11.66	0	5.6123	0	32.6977	0	25.665	0	310.09	0	98.10	0	17.97	0	0.35	0	0.000669	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059		7.21	0	5.6113	0	32.6973	0	25.664	0	309.98	0	98.06	0	18.06	0	0.28	0	0.000273	0
7601STNP	2	C	2/21/2012	21:12	215.101	50.059																			
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		998.26	0	2.9167	0	34.3783	0	27.355	0	13.64	0	4.09	0	44.52	0	0.03	0	0.000125	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		950.32	0	3.0092	0	34.3571	0	27.328	0	15.62	0	4.69	0	44.15	0	0.04	0	0.000125	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		901.32	0	3.0841	0	34.3383	0	27.305	0	15.95	0	4.80	0	44.25	0	0.04	0	0.000125	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		851.59	0	3.1957	0	34.316	0	27.276	0	17.16	0	5.17	0	43.99	0	0.04	0	0.000129	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		801.07	0	3.3019	0	34.2937	0	27.246	0	18.48	0	5.59	0	43.99	0	0.03	0	0.000127	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		750.95	0	3.3992	0	34.2697	0	27.216	0	19.03	0	5.77	0	43.79	0	0.05	0	0.000129	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		701.2	0	3.5159	0	34.2445	0	27.183	0	20.35	0	6.18	0	43.71	0	0.04	0	0.000129	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		651.23	0	3.5894	0	34.2264	0	27.161	0	21.78	0	6.63	0	43.40	0	0.03	0	0.000129	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		601.02	0	3.6894	0	34.194	0	27.123	0	23.54	0	7.18	0	43.39	0	0.06	0	0.000125	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		551.15	0	3.8028	0	34.1571	0	27.081	0	26.29	0	8.04	0	43.02	0	0.06	0	0.000152	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		499.32	0	3.891	0	34.1093	0	27.032	0	32.12	0	9.84	0	42.67	0	0.03	0	0.000146	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		451.28	0	3.9196	0	34.0492	0	26.98	0	40.04	0	12.27	0	42.35	0	0.04	0	0.000131	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		401.47	0	3.9161	0	33.9974	0	26.938	0	46.53	0	14.25	0	42.23	0	0.04	0	0.000137	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		381.12	0	3.8928	0	33.9662	0	26.915	0	49.50	0	15.15	0	42.19	0	0.03	0	0.000146	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		361.45	0	3.8868	0	33.9366	0	26.891	0	54.45	0	16.66	0	41.94	0	0.04	0	0.000135	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		351.26	0	3.8854	0	33.9268	0	26.883	0	56.65	0	17.33	0	41.77	0	0.04	0	0.000137	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		341.43	0	3.8835	0	33.9114	0	26.871	0	59.29	0	18.14	0	41.58	0	0.04	0	0.000146	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		330.69	0	3.8875	0	33.8978	0	26.859	0	64.02	0	19.58	0	41.39	0	0.04	0	0.00014	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		321.49	0	3.8918	0	33.8858	0	26.849	0	66.88	0	20.46	0	41.00	0	0.04	0	0.000137	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		311.66	0	3.8927	0	33.8713	0	26.837	0	72.05	0	22.04	0	40.48	0	0.04	0	0.000142	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		300.88	0	3.8993	0	33.8563	0	26.824	0	77.00	0	23.55	0	40.23	0	0.04	0	0.000142	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		291.71	0	3.903	0	33.8444	0	26.814	0	80.30	0	24.56	0	40.08	0	0.03	0	0.000144	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		280.91	0	3.8948	0	33.8358	0	26.808	0	84.37	0	25.80	0	39.78	0	0.04	0	0.000144	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		271.35	0	3.9296	0	33.8186	0	26.79	0	89.65	0	27.44	0	39.07	0	0.04	0	0.000144	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		261.46	0	3.9561	0	33.8023	0	26.773	0	96.69	0	29.61	0	38.71	0	0.03	0	0.00014	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		251.14	0	3.9649	0	33.7919	0	26.764	0	101.53	0	31.09	0	38.31	0	0.03	0	0.000142	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		240.9	0	3.9656	0	33.776	0	26.751	0	106.81	0	32.71	0	38.00	0	0.03	0	0.00016	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		230.66	0	3.9983	0	33.761	0	26.735	0	111.65	0	34.21	0	37.55	0	0.05	0	0.000154	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		221.68	0	4.0285	0	33.7544	0	26.726	0	115.83	0	35.52	0	37.08	0	0.04	0	0.000156	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		211.12	0	4.1005	0	33.7449	0	26.71	0	120.67	0	37.07	0	36.69	0	0.03	0	0.00016	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		201.07	0	4.1832	0	33.7384	0	26.695	0	126.72	0	39.00	0	35.78	0	0.04	0	0.000173	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		191.45	0	4.3065	0	33.7326	0	26.676	0	133.43	0	41.19	0	35.09	0	0.04	0	0.000183	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		181.19	0	4.4013	0	33.7009	0	26.639	0	143.77	0	44.47	0	34.11	0	0.04	0	0.000173	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		168.94	0	4.5127	0	33.621	0	26.561	0	159.83	0	49.55	0	32.04	0	0.04	0	0.000173	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		161.49	0	4.6018	0	33.4838	0	26.437	0	176.99	0	54.94	0	29.38	0	0.04	0	0.000177	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		149.42	0	4.9099	0	33.1762	0	26.147	0	232.54	0	72.57	0	24.46	0	0.08	0	0.000177	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		141.15	0	5.0155	0	33.086	0	26.06	0	247.72	0	77.46	0	23.11	0	0.07	0	0.000185	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		131.48	0	5.4304	0	32.7158	0	25.703	0	277.20	0	87.32	0	18.50	0	0.23	0	0.000219	0
7601STNP	3	C	2/27/2012	00:58	215.152	50.089		120.95	0	5.4486	0	32.6996	0	25.687	0	303.60	0	95.67	0	18.25	0	0.37	0	0.00026	0
