//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   221.37	0	  6.6931	0	34.3447	0	26.879	0	238.4	0	78.2	0	24.40	0	0.04	0	0.000135	0	7.8093	0	7.5694	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   211.26	0	  6.8565	0	34.3559	0	26.866	0	238.4	0	78.5	0	23.81	0	0.04	0	0.000135	0	7.8133	0	7.5750	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   201.29	0	  7.0476	0	34.3762	0	26.856	0	238.6	0	78.9	0	23.14	0	0.05	0	0.000129	0	7.8169	0	7.5807	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   191.33	0	  7.2152	0	34.3932	0	26.846	0	238.8	0	79.3	0	22.53	0	0.03	0	0.000140	0	7.8260	0	7.5911	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   181.30	0	  7.5316	0	34.4181	0	26.822	0	240.2	0	80.4	0	21.58	0	0.04	0	0.000134	0	7.8302	0	7.5991	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   171.58	0	  7.6201	0	34.4245	0	26.814	0	242.2	0	81.2	0	21.20	0	0.06	0	0.000137	0	7.8346	0	7.6041	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   161.11	0	  7.7761	0	34.4303	0	26.796	0	245.1	0	82.5	0	20.46	0	0.05	0	0.000134	0	7.8406	0	7.6114	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   151.46	0	  7.9557	0	34.4465	0	26.783	0	246.6	0	83.3	0	19.66	0	0.07	0	0.000137	0	7.8496	0	7.6219	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   141.27	0	  8.0011	0	34.4408	0	26.771	0	251.1	0	84.9	0	18.95	0	0.08	0	0.000142	0	7.8588	0	7.6306	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   128.49	0	  8.2055	0	34.4503	0	26.749	0	256.7	0	87.2	0	18.06	0	0.12	0	0.000140	0	7.8671	0	7.6407	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   119.37	0	  8.3441	0	34.4569	0	26.733	0	259.3	0	88.4	0	17.58	0	0.12	0	0.000140	0	7.8717	0	7.6466	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   111.55	0	  8.4103	0	34.4626	0	26.728	0	260.4	0	88.9	0	17.25	0	0.12	0	0.000143	0	7.8771	0	7.6523	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		   101.45	0	  8.4790	0	34.4568	0	26.712	0	263.0	0	89.9	0	16.65	0	0.13	0	0.000137	0	7.8804	0	7.6559	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    93.80	0	  8.5286	0	34.4522	0	26.701	0	264.7	0	90.6	0	16.53	0	0.17	0	0.000140	0	7.8811	0	7.6570	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    86.61	0	  8.5570	0	34.4391	0	26.686	0	266.9	0	91.4	0	15.89	0	0.32	0	0.000158	0	7.8879	0	7.6635	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    79.66	0	  8.5542	0	34.4263	0	26.675	0	271.8	0	93.1	0	15.62	0	0.55	0	0.000175	0	7.8900	0	7.6651	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    72.76	0	  8.5499	0	34.4191	0	26.67	0	273.6	0	93.7	0	15.75	0	0.72	0	0.000189	0	7.8947	0	7.6692	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    66.29	0	  8.5421	0	34.4035	0	26.658	0	275.6	0	94.3	0	15.67	0	0.93	0	0.000210	0	7.8958	0	7.6698	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    59.81	0	  8.5903	0	34.3792	0	26.631	0	276.4	0	94.7	0	16.14	0	1.15	0	0.000328	0	7.9009	0	7.6750	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    54.79	0	  8.4586	0	34.2399	0	26.535	0	282.3	0	96.4	0	17.40	0	1.71	0	0.000317	0	7.9025	0	7.6743	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    50.24	0	  8.2597	0	34.1352	0	26.479	0	289.3	0	98.2	0	18.60	0	2.07	0	0.000375	0	7.9020	0	7.6709	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    45.94	0	  8.1480	0	34.0867	0	26.455	0	292.8	0	99.1	0	19.13	0	2.07	0	0.000415	0	7.9012	0	7.6684	0
